Datetime EST HB,Datetime EST HE,Datetime GMT HB,Date GMT,HB GMT,Mango Readable,20,"Bid Amount
","TAIT
MW Out Unplanned",Mango Readable,Mango Readable,Mango Readable,Mango Readable,"TAIT
MW Out Planned",Comments,"PJM Accepted Availability
mwh_available","energy_losses
(MWh)","energy_cost
$","gross_revenue
[RMCP Revenue]
$","other_charge
$",potential_revenue,revenue_capture,Latest Update,"
hrly_dam_reg_mcp
[(RMCCP+RMPCP) x BF]
$","
Injections
MWh","Reprocess
Data From",RMCCP,RMPCP,Benefits Factor,Hrly Perf Score
6/3/2014 16:00:00,6/3/2014 17:00:00,6/3/2014 21:00:00,6/3/2014,21,TAITsched:20000,20,20,0,TAITbid:20000,TAITUnscheduled:0,TAITPlanned:0,TAITSettled:20000,,,20,-1.0000,-87.7,791.6341491,,832.9317376,0.950418999978324,,102.17086496,,,28.63,4.18,3.114016,0.950419
6/3/2014 17:00:00,6/3/2014 18:00:00,6/3/2014 22:00:00,6/3/2014,22,TAITsched:20000,20,20,0,TAITbid:20000,TAITUnscheduled:0,TAITPlanned:0,TAITSettled:20000,,,20,0.0000,0,600.1372896,,627.2698468,0.956745000037199,,58.06288215,,,20.69,4.66,2.290449,0.956745
6/3/2014 18:00:00,6/3/2014 19:00:00,6/3/2014 23:00:00,6/3/2014,23,TAITsched:20000,20,20,0,TAITbid:20000,TAITUnscheduled:0,TAITPlanned:0,TAITSettled:20000,,,20,-3.0000,-144.18,263.822525,,274.092212,0.96253199999714,,15.83559406,,,5.01,6.1,1.425346,0.962532
6/3/2014 19:00:00,6/3/2014 20:00:00,6/4/2014 0:00:00,6/4/2014,0,TAITsched:20000,20,20,0,TAITbid:20000,TAITUnscheduled:0,TAITPlanned:0,TAITSettled:20000,,,20,0.0000,0,222.7159543,,231.515632,0.96199099981292,,26.1269294,,,8.82,1.04,2.64979,0.961991
6/3/2014 20:00:00,6/3/2014 21:00:00,6/4/2014 1:00:00,6/4/2014,1,TAITsched:20000,20,20,0,TAITbid:20000,TAITUnscheduled:0,TAITPlanned:0,TAITSettled:20000,,,20,-2.0000,-78.16,271.9155807,,285.6229098,0.952008999874701,,53.93743276,,,6.07,1.09,7.533161,0.952009
6/3/2014 21:00:00,6/3/2014 22:00:00,6/4/2014 2:00:00,6/4/2014,2,TAITsched:20000,20,20,0,TAITbid:20000,TAITUnscheduled:0,TAITPlanned:0,TAITSettled:20000,,,20,-1.0000,-37.69,394.8281883,,414.0743648,0.953519999941808,,39.10949952,,,7.13,3.79,3.581456,0.95352
6/3/2014 22:00:00,6/3/2014 23:00:00,6/4/2014 3:00:00,6/4/2014,3,TAITsched:20000,20,20,0,TAITbid:20000,TAITUnscheduled:0,TAITPlanned:0,TAITSettled:20000,,,20,-1.0000,-32.98,690.3102834,,723.7808028,0.953756000061736,,95.50578315,,,22.13,3.82,3.680377,0.953756
6/3/2014 23:00:00,6/4/2014 0:00:00,6/4/2014 4:00:00,6/4/2014,4,TAITsched:20000,20,20,0,TAITbid:20000,TAITUnscheduled:0,TAITPlanned:0,TAITSettled:20000,,,20,0.0000,0,364.3435002,,381.551072,0.954900999989852,,28.332816,,,6.8,5.2,2.361068,0.954901
6/4/2014 0:00:00,6/4/2014 1:00:00,6/4/2014 5:00:00,6/4/2014,5,TAITsched:20000,20,20,0,TAITbid:20000,TAITUnscheduled:0,TAITPlanned:0,TAITSettled:20000,,,20,-3.0000,-78.15,289.1769142,,318.7534052,0.907211999879837,,37.67774505,,,11.93,1.42,2.822303,0.907212
6/4/2014 1:00:00,6/4/2014 2:00:00,6/4/2014 6:00:00,6/4/2014,6,TAITsched:20000,20,20,0,TAITbid:20000,TAITUnscheduled:0,TAITPlanned:0,TAITSettled:20000,,,20,1.0000,25.7,139.0243599,,144.778434,0.960255999868047,,11.1870408,,,4.98,1.26,1.792795,0.960256
6/4/2014 2:00:00,6/4/2014 3:00:00,6/4/2014 7:00:00,6/4/2014,7,TAITsched:20000,20,20,0,TAITbid:20000,TAITUnscheduled:0,TAITPlanned:0,TAITSettled:20000,,,20,-1.0000,-25.8,363.2353225,,376.1231834,0.965734999944702,,32.92677757,,,16.8,1.09,1.840513,0.965735
6/4/2014 3:00:00,6/4/2014 4:00:00,6/4/2014 8:00:00,6/4/2014,8,TAITsched:20000,20,20,0,TAITbid:20000,TAITUnscheduled:0,TAITPlanned:0,TAITSettled:20000,,,20,-1.0000,-25.15,1057.56005,,1099.244501,0.962078999747482,,91.22263315,,,53.06,1.13,1.683385,0.962079
6/4/2014 4:00:00,6/4/2014 5:00:00,6/4/2014 9:00:00,6/4/2014,9,TAITsched:20000,20,20,0,TAITbid:20000,TAITUnscheduled:0,TAITPlanned:0,TAITSettled:20000,,,20,0.0000,0,397.4381672,,411.6913328,0.965379000079838,,30.665452,,,15.33,3.17,1.657592,0.965379
6/4/2014 5:00:00,6/4/2014 6:00:00,6/4/2014 10:00:00,6/4/2014,10,TAITsched:20000,20,20,0,TAITbid:20000,TAITUnscheduled:0,TAITPlanned:0,TAITSettled:20000,,,20,-2.0000,-59.64,1031.753202,,1079.8858752,0.955428000027238,,114.4000704,,,40.92,5.28,2.476192,0.955428
6/4/2014 6:00:00,6/4/2014 7:00:00,6/4/2014 11:00:00,6/4/2014,11,TAITsched:20000,20,20,0,TAITbid:20000,TAITUnscheduled:0,TAITPlanned:0,TAITSettled:20000,,,20,0.0000,0,686.4188178,,715.2416248,0.959701999994674,,66.28281302,,,33.11,1.38,1.921798,0.959702
6/4/2014 7:00:00,6/4/2014 8:00:00,6/4/2014 12:00:00,6/4/2014,12,TAITsched:20000,20,20,0,TAITbid:20000,TAITUnscheduled:0,TAITPlanned:0,TAITSettled:20000,,,20,-1.0000,-32.47,1020.656201,,1057.6013904,0.965066999972431,,95.33325348,,,43.56,4.72,1.974591,0.965067
6/4/2014 8:00:00,6/4/2014 9:00:00,6/4/2014 13:00:00,6/4/2014,13,TAITsched:20000,20,20,0,TAITbid:20000,TAITUnscheduled:0,TAITPlanned:0,TAITSettled:20000,,,20,-2.0000,-74.3,536.3956824,,560.8709698,0.956361999964577,,66.74007438,,,24.11,1.51,2.604999,0.956362
6/4/2014 9:00:00,6/4/2014 10:00:00,6/4/2014 14:00:00,6/4/2014,14,TAITsched:20000,20,20,0,TAITbid:20000,TAITUnscheduled:0,TAITPlanned:0,TAITSettled:20000,,,20,-1.0000,-33.95,177.699729,,187.5827118,0.947313999754214,,20.33487801,,,6.86,0.97,2.597047,0.947314
6/4/2014 10:00:00,6/4/2014 11:00:00,6/4/2014 15:00:00,6/4/2014,15,TAITsched:20000,20,20,0,TAITbid:20000,TAITUnscheduled:0,TAITPlanned:0,TAITSettled:20000,,,20,0.0000,0,229.2288731,,240.9205042,0.951471000200571,,21.30028913,,,10.32,0.91,1.896731,0.951471
6/4/2014 11:00:00,6/4/2014 12:00:00,6/4/2014 16:00:00,6/4/2014,16,TAITsched:20000,20,20,0,TAITbid:20000,TAITUnscheduled:0,TAITPlanned:0,TAITSettled:20000,,,20,-2.0000,-80.76,255.2858872,,266.2286848,0.958897000117697,,26.95725428,,,11.94,0.64,2.142866,0.958897
6/4/2014 12:00:00,6/4/2014 13:00:00,6/4/2014 17:00:00,6/4/2014,17,TAITsched:20000,20,20,0,TAITbid:20000,TAITUnscheduled:0,TAITPlanned:0,TAITSettled:20000,,,20,1.0000,47.76,243.9195146,,255.4,0.955049,,30.89678514,,,12.77,0,2.419482,0.955049
6/4/2014 13:00:00,6/4/2014 14:00:00,6/4/2014 18:00:00,6/4/2014,18,TAITsched:20000,20,20,0,TAITbid:20000,TAITUnscheduled:0,TAITPlanned:0,TAITSettled:20000,,,20,-1.0000,-44.11,149.7558952,,156.8607458,0.954706000129192,,17.27302644,,,6.55,0.53,2.439693,0.954706
6/4/2014 14:00:00,6/4/2014 15:00:00,6/4/2014 19:00:00,6/4/2014,19,TAITsched:20000,20,20,0,TAITbid:20000,TAITUnscheduled:0,TAITPlanned:0,TAITSettled:20000,,,20,-2.0000,-93.2,324.7180179,,336.7333368,0.964318000070375,,40.54062364,,,13.6,1.18,2.742938,0.964318
6/4/2014 15:00:00,6/4/2014 16:00:00,6/4/2014 20:00:00,6/4/2014,20,TAITsched:20000,20,20,0,TAITbid:20000,TAITUnscheduled:0,TAITPlanned:0,TAITSettled:20000,,,20,0.0000,0,360.9639954,,376.2346056,0.959411999925825,,45.05454688,,,16.45,0.91,2.595308,0.959412
6/4/2014 16:00:00,6/4/2014 17:00:00,6/4/2014 21:00:00,6/4/2014,21,TAITsched:20000,20,20,0,TAITbid:20000,TAITUnscheduled:0,TAITPlanned:0,TAITSettled:20000,,,20,-1.0000,-43.28,499.1977781,,520.707149,0.958692000020918,,77.6787165,,,23.51,0.79,3.196655,0.958692
6/4/2014 17:00:00,6/4/2014 18:00:00,6/4/2014 22:00:00,6/4/2014,22,TAITsched:20000,20,20,0,TAITbid:20000,TAITUnscheduled:0,TAITPlanned:0,TAITSettled:20000,,,20,-1.0000,-39.92,102.0741767,,107.885083,0.946138000375826,,10.10467535,,,4.08,0.61,2.154515,0.946138
6/4/2014 18:00:00,6/4/2014 19:00:00,6/4/2014 23:00:00,6/4/2014,23,TAITsched:20000,20,20,0,TAITbid:20000,TAITUnscheduled:0,TAITPlanned:0,TAITSettled:20000,,,20,-2.0000,-79.76,151.205275,,158.6,0.953375,,21.8703849,,,7.93,0,2.75793,0.953375
6/4/2014 19:00:00,6/4/2014 20:00:00,6/5/2014 0:00:00,6/5/2014,0,TAITsched:20000,20,20,0,TAITbid:20000,TAITUnscheduled:0,TAITPlanned:0,TAITSettled:20000,,,20,0.0000,0,111.9589796,,117.4,0.953654,,14.01872226,,,5.87,0,2.388198,0.953654
6/4/2014 20:00:00,6/4/2014 21:00:00,6/5/2014 1:00:00,6/5/2014,1,TAITsched:20000,20,20,0,TAITbid:20000,TAITUnscheduled:0,TAITPlanned:0,TAITSettled:20000,,,20,-1.0000,-35.84,343.207704,,356.8,0.961905,,45.95803432,,,17.84,0,2.576123,0.961905
6/4/2014 21:00:00,6/4/2014 22:00:00,6/5/2014 2:00:00,6/5/2014,2,TAITsched:20000,20,20,0,TAITbid:20000,TAITUnscheduled:0,TAITPlanned:0,TAITSettled:20000,,,20,-1.0000,-35.96,205.253403,,213,0.963631,,22.37461695,,,10.65,0,2.100903,0.963631
6/4/2014 22:00:00,6/4/2014 23:00:00,6/5/2014 3:00:00,6/5/2014,3,TAITsched:20000,20,20,0,TAITbid:20000,TAITUnscheduled:0,TAITPlanned:0,TAITSettled:20000,,,20,0.0000,0,956.3400564,,992.0426804,0.964011000025115,,83.74490892,,,34.45,7.61,1.991082,0.964011
6/4/2014 23:00:00,6/5/2014 0:00:00,6/5/2014 4:00:00,6/5/2014,4,TAITsched:20000,20,20,0,TAITbid:20000,TAITUnscheduled:0,TAITPlanned:0,TAITSettled:20000,,,20,-2.0000,-55.16,346.413532,,367.6528364,0.942229999888014,,34.96577782,,,16,1.17,2.036446,0.94223
6/5/2014 0:00:00,6/5/2014 1:00:00,6/5/2014 5:00:00,6/5/2014,5,TAITsched:20000,20,20,0,TAITbid:20000,TAITUnscheduled:0,TAITPlanned:0,TAITSettled:20000,,,20,0.0000,0,439.6608378,,459.2098608,0.957428999965412,,36.23095992,,,14.52,4.41,1.913944,0.957429
6/5/2014 1:00:00,6/5/2014 2:00:00,6/5/2014 6:00:00,6/5/2014,6,TAITsched:20000,20,20,0,TAITbid:20000,TAITUnscheduled:0,TAITPlanned:0,TAITSettled:20000,,,20,-2.0000,-53.24,425.4001068,,447.715124,0.950158000023247,,29.5255854,,,12.46,6.31,1.57302,0.950158
6/5/2014 2:00:00,6/5/2014 3:00:00,6/5/2014 7:00:00,6/5/2014,7,TAITsched:20000,20,20,0,TAITbid:20000,TAITUnscheduled:0,TAITPlanned:0,TAITSettled:20000,,,20,-1.0000,-25.02,497.7565506,,522.2319976,0.953133000060355,,51.1470485,,,17.09,3.66,2.464918,0.953133
6/5/2014 3:00:00,6/5/2014 4:00:00,6/5/2014 8:00:00,6/5/2014,8,TAITsched:20000,20,20,0,TAITbid:20000,TAITUnscheduled:0,TAITPlanned:0,TAITSettled:20000,,,20,0.0000,0,469.2132903,,491.271375,0.955100000076332,,47.52003795,,,15.12,3.75,2.518285,0.9551
6/5/2014 4:00:00,6/5/2014 5:00:00,6/5/2014 9:00:00,6/5/2014,9,TAITsched:20000,20,20,0,TAITbid:20000,TAITUnscheduled:0,TAITPlanned:0,TAITSettled:20000,,,20,-1.0000,-25.5,1006.911715,,1056.679192,0.952901999607086,,87.7169352,,,50.93,1.13,1.68492,0.952902
6/5/2014 5:00:00,6/5/2014 6:00:00,6/5/2014 10:00:00,6/5/2014,10,TAITsched:20000,20,20,0,TAITbid:20000,TAITUnscheduled:0,TAITPlanned:0,TAITSettled:20000,,,20,-2.0000,-59.3,1306.540916,,1367.1107582,0.955694999957612,,142.95023611,,,59.4,3.97,2.255803,0.955695
6/5/2014 6:00:00,6/5/2014 7:00:00,6/5/2014 11:00:00,6/5/2014,11,TAITsched:20000,20,20,0,TAITbid:20000,TAITUnscheduled:0,TAITPlanned:0,TAITSettled:20000,,,20,0.0000,0,641.3228849,,669.0992,0.958486999984457,,69.9027784,,,23.16,4,2.57374,0.958487
6/5/2014 7:00:00,6/5/2014 8:00:00,6/5/2014 12:00:00,6/5/2014,12,TAITsched:20000,20,20,0,TAITbid:20000,TAITUnscheduled:0,TAITPlanned:0,TAITSettled:20000,,,20,-2.0000,-70.66,783.3010093,,818.2048082,0.957341000015893,,79.82934387,,,25.54,6.09,2.523849,0.957341
6/5/2014 8:00:00,6/5/2014 9:00:00,6/5/2014 13:00:00,6/5/2014,13,TAITsched:20000,20,20,0,TAITbid:20000,TAITUnscheduled:0,TAITPlanned:0,TAITSettled:20000,,,20,0.0000,0,630.8263451,,653.0597648,0.965954999988693,,63.56770168,,,19.08,5.18,2.620268,0.965955
6/5/2014 9:00:00,6/5/2014 10:00:00,6/5/2014 14:00:00,6/5/2014,14,TAITsched:20000,20,20,0,TAITbid:20000,TAITUnscheduled:0,TAITPlanned:0,TAITSettled:20000,,,20,-2.0000,-73.18,317.1545641,,331.0296728,0.958085000106975,,29.88738732,,,9.68,2.89,2.377676,0.958085
6/5/2014 10:00:00,6/5/2014 11:00:00,6/5/2014 15:00:00,6/5/2014,15,TAITsched:20000,20,20,0,TAITbid:20000,TAITUnscheduled:0,TAITPlanned:0,TAITSettled:20000,,,20,-1.0000,-41.11,138.5963756,,146.8,0.944117,,35.10818154,,,7.34,0,4.783131,0.944117
6/5/2014 11:00:00,6/5/2014 12:00:00,6/5/2014 16:00:00,6/5/2014,16,TAITsched:20000,20,20,0,TAITbid:20000,TAITUnscheduled:0,TAITPlanned:0,TAITSettled:20000,,,20,0.0000,0,186.2346967,,196.3734584,0.948369999782007,,23.169339,,,8.48,0.52,2.574371,0.94837
6/5/2014 12:00:00,6/5/2014 13:00:00,6/5/2014 17:00:00,6/5/2014,17,TAITsched:20000,20,20,0,TAITbid:20000,TAITUnscheduled:0,TAITPlanned:0,TAITSettled:20000,,,20,-2.0000,-86.08,105.8143229,,110.9002064,0.954139999688946,,14.92710318,,,3.71,0.52,3.528866,0.95414
6/5/2014 13:00:00,6/5/2014 14:00:00,6/5/2014 18:00:00,6/5/2014,18,TAITsched:20000,20,20,0,TAITbid:20000,TAITUnscheduled:0,TAITPlanned:0,TAITSettled:20000,,,20,0.0000,0,159.5771512,,169.126364,0.943537999788135,,30.40290495,,,6.05,0.52,4.627535,0.943538
6/5/2014 14:00:00,6/5/2014 15:00:00,6/5/2014 19:00:00,6/5/2014,19,TAITsched:20000,20,20,0,TAITbid:20000,TAITUnscheduled:0,TAITPlanned:0,TAITSettled:20000,,,20,-1.0000,-39.77,63.25221725,,66.7950254,0.94695999995832,,5.02547773,,,1.22,0.89,2.381743,0.94696
6/5/2014 15:00:00,6/5/2014 16:00:00,6/5/2014 20:00:00,6/5/2014,20,TAITsched:20000,20,20,0,TAITbid:20000,TAITUnscheduled:0,TAITPlanned:0,TAITSettled:20000,,,20,-2.0000,-108.98,185.519336,,198.0391746,0.936780999894149,,23.65783572,,,5.97,1.19,3.304167,0.936781
6/5/2014 16:00:00,6/5/2014 17:00:00,6/5/2014 21:00:00,6/5/2014,21,TAITsched:20000,20,20,0,TAITbid:20000,TAITUnscheduled:0,TAITPlanned:0,TAITSettled:20000,,,20,0.0000,0,108.5138414,,116.2210396,0.933685000353413,,10.76230722,,,2.18,1.11,3.271218,0.933685
6/5/2014 17:00:00,6/5/2014 18:00:00,6/5/2014 22:00:00,6/5/2014,22,TAITsched:20000,20,20,0,TAITbid:20000,TAITUnscheduled:0,TAITPlanned:0,TAITSettled:20000,,,20,1.0000,55.37,398.6263697,,418.1260984,0.953364000059749,,36.15580908,,,20.24,0.38,1.753434,0.953364
6/5/2014 18:00:00,6/5/2014 19:00:00,6/5/2014 23:00:00,6/5/2014,23,TAITsched:20000,20,20,0,TAITbid:20000,TAITUnscheduled:0,TAITPlanned:0,TAITSettled:20000,,,20,-2.0000,-94.8,216.6044328,,226.8,0.955046,,18.93403512,,,11.34,0,1.669668,0.955046
6/5/2014 19:00:00,6/5/2014 20:00:00,6/6/2014 0:00:00,6/6/2014,0,TAITsched:20000,20,20,0,TAITbid:20000,TAITUnscheduled:0,TAITPlanned:0,TAITSettled:20000,,,20,-1.0000,-37.46,411.9708482,,430.467611,0.957030999946707,,39.63116808,,,11.17,3.95,2.621109,0.957031
6/5/2014 20:00:00,6/5/2014 21:00:00,6/6/2014 1:00:00,6/6/2014,1,TAITsched:20000,20,20,0,TAITbid:20000,TAITUnscheduled:0,TAITPlanned:0,TAITSettled:20000,,,20,0.0000,0,307.447142,,321.1056938,0.957463999973456,,21.80424504,,,3.95,4.93,2.455433,0.957464
6/5/2014 21:00:00,6/5/2014 22:00:00,6/6/2014 2:00:00,6/6/2014,2,TAITsched:20000,20,20,0,TAITbid:20000,TAITUnscheduled:0,TAITPlanned:0,TAITSettled:20000,,,20,0.0000,0,696.0725934,,729.50814,0.954166999973434,,83.116233,,,25.38,3.91,2.8377,0.954167
6/5/2014 22:00:00,6/5/2014 23:00:00,6/6/2014 3:00:00,6/6/2014,3,TAITsched:20000,20,20,0,TAITbid:20000,TAITUnscheduled:0,TAITPlanned:0,TAITSettled:20000,,,20,-3.0000,-94.44,717.6250872,,742.9692544,0.965888000008201,,74.54040848,,,25.51,4.72,2.465776,0.965888
6/5/2014 23:00:00,6/6/2014 0:00:00,6/6/2014 4:00:00,6/6/2014,4,TAITsched:20000,20,20,0,TAITbid:20000,TAITUnscheduled:0,TAITPlanned:0,TAITSettled:20000,,,20,0.0000,0,444.0723826,,459.4454266,0.966539999943488,,40.04621055,,,11.42,4.63,2.495091,0.96654
6/6/2014 0:00:00,6/6/2014 1:00:00,6/6/2014 5:00:00,6/6/2014,5,TAITsched:20000,20,20,0,TAITbid:20000,TAITUnscheduled:0,TAITPlanned:0,TAITSettled:20000,,,20,-1.0000,-25.74,315.4572917,,328.525374,0.9602220000821,,31.2316971,,,15.12,0.66,1.979195,0.960222
6/6/2014 1:00:00,6/6/2014 2:00:00,6/6/2014 6:00:00,6/6/2014,6,TAITsched:20000,20,20,0,TAITbid:20000,TAITUnscheduled:0,TAITPlanned:0,TAITSettled:20000,,,20,-1.0000,-26.62,282.3302305,,302.635888,0.932904000136296,,32.18070236,,,13.79,0.6,2.236324,0.932904
6/6/2014 2:00:00,6/6/2014 3:00:00,6/6/2014 7:00:00,6/6/2014,7,TAITsched:20000,20,20,0,TAITbid:20000,TAITUnscheduled:0,TAITPlanned:0,TAITSettled:20000,,,20,-1.0000,-22.98,1738.012672,,1809.760632,0.960355000141256,,215.38945447,,,89.53,0.4,2.395079,0.960355
6/6/2014 3:00:00,6/6/2014 4:00:00,6/6/2014 8:00:00,6/6/2014,8,TAITsched:20000,20,20,0,TAITbid:20000,TAITUnscheduled:0,TAITPlanned:0,TAITSettled:20000,,,20,-1.0000,-24.21,275.0603169,,285.210384,0.964412000160555,,22.92442404,,,10.19,2.2,1.850236,0.964412
6/6/2014 4:00:00,6/6/2014 5:00:00,6/6/2014 9:00:00,6/6/2014,9,TAITsched:20000,20,20,0,TAITbid:20000,TAITUnscheduled:0,TAITPlanned:0,TAITSettled:20000,,,20,-1.0000,-26.85,1008.592502,,1050.4202354,0.960180000355694,,88.18086058,,,41.41,5.97,1.861141,0.96018
6/6/2014 5:00:00,6/6/2014 6:00:00,6/6/2014 10:00:00,6/6/2014,10,TAITsched:20000,20,20,0,TAITbid:20000,TAITUnscheduled:0,TAITPlanned:0,TAITSettled:20000,,,20,-1.0000,-28.49,1134.644077,,1189.1100746,0.95419600021611,,198.41645799,,,50.14,2.47,3.771459,0.954196
6/6/2014 6:00:00,6/6/2014 7:00:00,6/6/2014 11:00:00,6/6/2014,11,TAITsched:20000,20,20,0,TAITbid:20000,TAITUnscheduled:0,TAITPlanned:0,TAITSettled:20000,,,20,-1.0000,-28.87,949.9293028,,985.5919624,0.963815999967006,,112.51011429,,,35.03,5.08,2.805039,0.963816
6/6/2014 7:00:00,6/6/2014 8:00:00,6/6/2014 12:00:00,6/6/2014,12,TAITsched:20000,20,20,0,TAITbid:20000,TAITUnscheduled:0,TAITPlanned:0,TAITSettled:20000,,,20,0.0000,0,772.107721,,804.4741286,0.959767000019844,,71.81602394,,,23.11,7.23,2.367041,0.959767
6/6/2014 8:00:00,6/6/2014 9:00:00,6/6/2014 13:00:00,6/6/2014,13,TAITsched:20000,20,20,0,TAITbid:20000,TAITUnscheduled:0,TAITPlanned:0,TAITSettled:20000,,,20,-3.0000,-94.56,524.3656788,,546.677786,0.959185999922814,,56.66156725,,,13.71,4.34,3.139145,0.959186
6/6/2014 9:00:00,6/6/2014 10:00:00,6/6/2014 14:00:00,6/6/2014,14,TAITsched:20000,20,20,0,TAITbid:20000,TAITUnscheduled:0,TAITPlanned:0,TAITSettled:20000,,,20,-1.0000,-33.09,283.0508705,,293.7306222,0.963640999974704,,19.1371653,,,4.77,5.13,1.933047,0.963641
6/6/2014 10:00:00,6/6/2014 11:00:00,6/6/2014 15:00:00,6/6/2014,15,TAITsched:20000,20,20,0,TAITbid:20000,TAITUnscheduled:0,TAITPlanned:0,TAITSettled:20000,,,20,0.0000,0,493.775183,,514.7341272,0.959281999983156,,42.74420908,,,15.04,5.02,2.130818,0.959282
6/6/2014 11:00:00,6/6/2014 12:00:00,6/6/2014 16:00:00,6/6/2014,16,TAITsched:20000,20,20,0,TAITbid:20000,TAITUnscheduled:0,TAITPlanned:0,TAITSettled:20000,,,20,-2.0000,-80.44,499.0640652,,519.891436,0.959939000033846,,48.8247084,,,16.22,4.06,2.40753,0.959939
6/6/2014 12:00:00,6/6/2014 13:00:00,6/6/2014 17:00:00,6/6/2014,17,TAITsched:20000,20,20,0,TAITbid:20000,TAITUnscheduled:0,TAITPlanned:0,TAITSettled:20000,,,20,0.0000,0,89.815908,,93.2,0.96369,,9.3750812,,,4.66,0,2.01182,0.96369
6/6/2014 13:00:00,6/6/2014 14:00:00,6/6/2014 18:00:00,6/6/2014,18,TAITsched:20000,20,20,0,TAITbid:20000,TAITUnscheduled:0,TAITPlanned:0,TAITSettled:20000,,,20,-1.0000,-40.38,94.70268509,,98.509998,0.961351000027429,,7.9223965,,,2.98,0.97,2.00567,0.961351
6/6/2014 14:00:00,6/6/2014 15:00:00,6/6/2014 19:00:00,6/6/2014,19,TAITsched:20000,20,20,0,TAITbid:20000,TAITUnscheduled:0,TAITPlanned:0,TAITSettled:20000,,,20,0.0000,0,1904.037961,,2012.13594,0.946277000051994,,178.4710095,,,91.5,4.92,1.850975,0.946277
6/6/2014 15:00:00,6/6/2014 16:00:00,6/6/2014 20:00:00,6/6/2014,20,TAITsched:20000,20,20,0,TAITbid:20000,TAITUnscheduled:0,TAITPlanned:0,TAITSettled:20000,,,20,-2.0000,-115.82,570.4945195,,597.268264,0.95517299995032,,76.61865492,,,25.94,1.4,2.802438,0.955173
6/6/2014 16:00:00,6/6/2014 17:00:00,6/6/2014 21:00:00,6/6/2014,21,TAITsched:20000,20,20,0,TAITbid:20000,TAITUnscheduled:0,TAITPlanned:0,TAITSettled:20000,,,20,-1.0000,-55.16,481.4166464,,505.6,0.952169,,71.75341216,,,25.28,0,2.838347,0.952169
6/6/2014 17:00:00,6/6/2014 18:00:00,6/6/2014 22:00:00,6/6/2014,22,TAITsched:20000,20,20,0,TAITbid:20000,TAITUnscheduled:0,TAITPlanned:0,TAITSettled:20000,,,20,-1.0000,-50.28,252.6899127,,264.4334,0.95558999997731,,35.3122076,,,10.96,0.75,3.01556,0.95559
6/6/2014 18:00:00,6/6/2014 19:00:00,6/6/2014 23:00:00,6/6/2014,23,TAITsched:20000,20,20,0,TAITbid:20000,TAITUnscheduled:0,TAITPlanned:0,TAITSettled:20000,,,20,0.0000,0,395.6982598,,412.3746924,0.959559999904592,,49.93320486,,,19.44,0.47,2.507946,0.95956
6/6/2014 19:00:00,6/6/2014 20:00:00,6/7/2014 0:00:00,6/7/2014,0,TAITsched:20000,20,20,0,TAITbid:20000,TAITUnscheduled:0,TAITPlanned:0,TAITSettled:20000,,,20,-4.0000,-237.36,718.0024555,,785.9751592,0.913518000022818,,129.02084898,,,34.31,1.38,3.615042,0.913518
6/6/2014 20:00:00,6/6/2014 21:00:00,6/7/2014 1:00:00,6/7/2014,1,TAITsched:20000,20,20,0,TAITbid:20000,TAITUnscheduled:0,TAITPlanned:0,TAITSettled:20000,,,20,0.0000,0,181.6607557,,193.976726,0.936507999933972,,23.11576182,,,5.96,1.15,3.251162,0.936508
6/6/2014 21:00:00,6/6/2014 22:00:00,6/7/2014 2:00:00,6/7/2014,2,TAITsched:20000,20,20,0,TAITbid:20000,TAITUnscheduled:0,TAITPlanned:0,TAITSettled:20000,,,20,0.0000,0,994.9807159,,1033.957824,0.962302999991613,,110.9130472,,,38.5,5.2,2.538056,0.962303
6/6/2014 22:00:00,6/6/2014 23:00:00,6/7/2014 3:00:00,6/7/2014,3,TAITsched:20000,20,20,0,TAITbid:20000,TAITUnscheduled:0,TAITPlanned:0,TAITSettled:20000,,,20,-1.0000,-34.03,685.203614,,714.644092,0.958804000019635,,72.34186388,,,22.02,5.15,2.662564,0.958804
6/6/2014 23:00:00,6/7/2014 0:00:00,6/7/2014 4:00:00,6/7/2014,4,TAITsched:20000,20,20,0,TAITbid:20000,TAITUnscheduled:0,TAITPlanned:0,TAITSettled:20000,,,20,-1.0000,-27.71,512.2263049,,532.2904616,0.962305999924008,,50.2285788,,,14.86,4.54,2.589102,0.962306
6/7/2014 0:00:00,6/7/2014 1:00:00,6/7/2014 5:00:00,6/7/2014,5,TAITsched:20000,20,20,0,TAITbid:20000,TAITUnscheduled:0,TAITPlanned:0,TAITSettled:20000,,,20,-1.0000,-23.27,434.6009737,,457.225882,0.950517000041568,,42.01108056,,,12.46,4.1,2.536901,0.950517
6/7/2014 1:00:00,6/7/2014 2:00:00,6/7/2014 6:00:00,6/7/2014,6,TAITsched:20000,20,20,0,TAITbid:20000,TAITUnscheduled:0,TAITPlanned:0,TAITSettled:20000,,,20,-1.0000,-26.96,364.9711735,,380.9887004,0.957958000110809,,27.61378048,,,8.91,5.17,1.961206,0.957958
6/7/2014 2:00:00,6/7/2014 3:00:00,6/7/2014 7:00:00,6/7/2014,7,TAITsched:20000,20,20,0,TAITbid:20000,TAITUnscheduled:0,TAITPlanned:0,TAITSettled:20000,,,20,-1.0000,-25.06,423.4371717,,441.9869208,0.958030999952612,,27.5781803,,,11.54,7.16,1.474769,0.958031
