Date,Time,Stored Energy (KW),Nameplate Capacity (KW),Array Power (KW),Frequency (Hz)
2017-04-12,10:20:26, 5815.3, 10504.2,-1018.22, 50.02
2017-04-12,10:20:28, 5815.3, 10504.2,-1014.2, 50.02
2017-04-12,10:20:30, 5815.8, 10504.2,-1020.09, 50.02
2017-04-12,10:20:32, 5815.9, 10504.2,-1013.91, 50.02
2017-04-12,10:20:34, 5816.3, 10504.2,-1164.2, 50.02
2017-04-12,10:20:36, 5816.7, 10504.2,-1126.46, 50.02
2017-04-12,10:20:38, 5817.4, 10504.2,-1057.5, 50.02
2017-04-12,10:20:40, 5818.0, 10504.2,-909.91, 50.01
2017-04-12,10:20:42, 5818.8, 10504.2,-808.04, 50.01
2017-04-12,10:20:44, 5819.1, 10504.2,-806.79, 50.01
2017-04-12,10:20:46, 5819.7, 10504.2,-713.07, 50.01
2017-04-12,10:20:48, 5819.4, 10504.2,-687.0, 50.01
2017-04-12,10:20:50, 5819.6, 10504.2,-855.39, 50.01
2017-04-12,10:20:52, 5819.9, 10504.2,-652.34, 50.01
2017-04-12,10:20:54, 5820.1, 10504.2,-757.24, 50.01
2017-04-12,10:20:56, 5820.3, 10504.2,-727.47, 50.01
2017-04-12,10:20:58, 5819.6, 10504.2,-796.99, 50.01
2017-04-12,10:21:00, 5820.0, 10504.2,-785.05, 50.01
2017-04-12,10:21:02, 5820.2, 10504.2,-794.14, 50.01
2017-04-12,10:21:04, 5820.2, 10504.2,-626.3, 50.01
2017-04-12,10:21:06, 5820.9, 10504.2,-535.57, 50.01
2017-04-12,10:21:08, 5821.1, 10504.2,-342.17, 50.0
2017-04-12,10:21:10, 5820.8, 10504.2,-290.78, 50.0
2017-04-12,10:21:12, 5821.2, 10504.2,-284.61, 50.0
2017-04-12,10:21:14, 5821.1, 10504.2,-229.92, 50.0
2017-04-12,10:21:16, 5821.3, 10504.2,-154.87, 50.0
2017-04-12,10:21:18, 5821.2, 10504.2,-130.42, 50.0
2017-04-12,10:21:20, 5821.0, 10504.2,-77.85, 50.0
2017-04-12,10:21:22, 5821.0, 10504.2,-127.9, 50.0
2017-04-12,10:21:24, 5821.0, 10504.2,-114.42, 50.0
2017-04-12,10:21:26, 5821.0, 10504.2,-74.63, 50.0
2017-04-12,10:21:28, 5819.8, 10504.2,-77.16, 50.0
2017-04-12,10:21:30, 5819.9, 10504.2,-77.71, 50.0
2017-04-12,10:21:32, 5819.9, 10504.2,-77.06, 50.01
2017-04-12,10:21:34, 5819.9, 10504.2,-490.28, 50.01
2017-04-12,10:21:36, 5819.8, 10504.2,-618.16, 50.01
2017-04-12,10:21:38, 5819.8, 10504.2,-821.25, 50.02
2017-04-12,10:21:40, 5819.8, 10504.2,-1017.69, 50.02
2017-04-12,10:21:42, 5820.1, 10504.2,-1069.68, 50.02
2017-04-12,10:21:44, 5820.6, 10504.2,-1046.69, 50.02
2017-04-12,10:21:46, 5820.6, 10504.2,-1134.19, 50.02
2017-04-12,10:21:48, 5821.1, 10504.2,-1079.67, 50.02
2017-04-12,10:21:50, 5822.0, 10504.2,-1229.2, 50.02
2017-04-12,10:21:52, 5822.4, 10504.2,-1224.18, 50.02
2017-04-12,10:21:54, 5822.7, 10504.2,-1297.51, 50.02
2017-04-12,10:21:56, 5823.0, 10504.2,-1119.15, 50.02
2017-04-12,10:21:58, 5823.7, 10504.2,-1124.63, 50.01
2017-04-12,10:22:00, 5824.3, 10504.2,-916.48, 50.01
2017-04-12,10:22:02, 5824.9, 10504.2,-980.7, 50.02
2017-04-12,10:22:04, 5825.4, 10504.2,-953.74, 50.02
2017-04-12,10:22:06, 5825.6, 10504.2,-858.77, 50.01
2017-04-12,10:22:08, 5826.1, 10504.2,-866.1, 50.02
2017-04-12,10:22:10, 5826.7, 10504.2,-1044.03, 50.01
2017-04-12,10:22:12, 5827.5, 10504.2,-896.21, 50.01
2017-04-12,10:22:14, 5827.5, 10504.2,-881.22, 50.02
2017-04-12,10:22:16, 5827.6, 10504.2,-1046.18, 50.02
2017-04-12,10:22:18, 5827.7, 10504.2,-1029.3, 50.02
2017-04-12,10:22:20, 5828.1, 10504.2,-918.25, 50.01
2017-04-12,10:22:22, 5829.0, 10504.2,-886.91, 50.01
2017-04-12,10:22:24, 5829.1, 10504.2,-759.59, 50.01
2017-04-12,10:22:26, 5829.0, 10504.2,-696.64, 50.01
2017-04-12,10:22:28, 5829.3, 10504.2,-703.12, 50.01
2017-04-12,10:22:30, 5829.6, 10504.2,-703.59, 50.01
2017-04-12,10:22:32, 5830.7, 10504.2,-699.46, 50.01
2017-04-12,10:22:34, 5831.0, 10504.2,-702.29, 50.01
2017-04-12,10:22:36, 5831.2, 10504.2,-659.68, 50.01
2017-04-12,10:22:38, 5831.2, 10504.2,-858.23, 50.02
2017-04-12,10:22:40, 5832.2, 10504.2,-1005.57, 50.02
2017-04-12,10:22:42, 5832.4, 10504.2,-1312.34, 50.03
2017-04-12,10:22:44, 5832.7, 10504.2,-1596.33, 50.03
2017-04-12,10:22:46, 5832.9, 10504.2,-1868.27, 50.03
2017-04-12,10:22:48, 5833.3, 10504.2,-1915.86, 50.04
2017-04-12,10:22:50, 5834.1, 10504.2,-1913.67, 50.04
2017-04-12,10:22:52, 5835.0, 10504.2,-2037.78, 50.04
2017-04-12,10:22:54, 5835.7, 10504.2,-2016.11, 50.04
2017-04-12,10:22:56, 5836.4, 10504.2,-1978.63, 50.03
2017-04-12,10:22:58, 5837.2, 10504.2,-1666.17, 50.03
2017-04-12,10:23:00, 5838.4, 10504.2,-1716.0, 50.03
2017-04-12,10:23:02, 5839.0, 10504.2,-1719.37, 50.02
2017-04-12,10:23:04, 5840.0, 10504.2,-1713.04, 50.02
2017-04-12,10:23:06, 5841.1, 10504.2,-1721.05, 50.02
2017-04-12,10:23:08, 5842.2, 10504.2,-1198.57, 50.02
2017-04-12,10:23:10, 5842.9, 10504.2,-915.97, 50.02
2017-04-12,10:23:12, 5843.4, 10504.2,-1038.35, 50.02
2017-04-12,10:23:14, 5843.1, 10504.2,-1040.15, 50.02
2017-04-12,10:23:16, 5843.8, 10504.2,-963.16, 50.02
2017-04-12,10:23:18, 5844.1, 10504.2,-1244.31, 50.02
2017-04-12,10:23:20, 5844.3, 10504.2,-1306.58, 50.03
2017-04-12,10:23:22, 5844.3, 10504.2,-1449.18, 50.03
2017-04-12,10:23:24, 5844.5, 10504.2,-1568.65, 50.03
2017-04-12,10:23:26, 5845.2, 10504.2,-1614.54, 50.03
2017-04-12,10:23:28, 5845.9, 10504.2,-1511.07, 50.02
2017-04-12,10:23:30, 5846.9, 10504.2,-1402.72, 50.02
2017-04-12,10:23:32, 5847.2, 10504.2,-1401.33, 50.02
2017-04-12,10:23:34, 5847.7, 10504.2,-1411.7, 50.02
2017-04-12,10:23:36, 5848.3, 10504.2,-1403.23, 50.02
2017-04-12,10:23:38, 5850.2, 10504.2,-1408.53, 50.03
2017-04-12,10:23:40, 5851.0, 10504.2,-1413.99, 50.03
2017-04-12,10:23:42, 5851.7, 10504.2,-1469.16, 50.02
2017-04-12,10:23:44, 5852.4, 10504.2,-1245.54, 50.02
2017-04-12,10:23:46, 5852.9, 10504.2,-1069.6, 50.02
2017-04-12,10:23:48, 5852.9, 10504.2,-1055.72, 50.02
2017-04-12,10:23:50, 5853.3, 10504.2,-1041.72, 50.02
2017-04-12,10:23:52, 5853.7, 10504.2,-1092.44, 50.02
2017-04-12,10:23:54, 5854.1, 10504.2,-1375.89, 50.03
2017-04-12,10:23:56, 5854.7, 10504.2,-1542.42, 50.03
2017-04-12,10:23:58, 5855.3, 10504.2,-1676.15, 50.03
2017-04-12,10:24:00, 5855.6, 10504.2,-1718.92, 50.03
2017-04-12,10:24:02, 5856.1, 10504.2,-1716.27, 50.03
2017-04-12,10:24:04, 5857.0, 10504.2,-1720.25, 50.03
2017-04-12,10:24:06, 5857.2, 10504.2,-1717.74, 50.03
2017-04-12,10:24:08, 5858.6, 10504.2,-1614.3, 50.03
2017-04-12,10:24:10, 5859.1, 10504.2,-1432.28, 50.03
2017-04-12,10:24:12, 5859.2, 10504.2,-1453.31, 50.03
2017-04-12,10:24:14, 5859.9, 10504.2,-1587.35, 50.03
2017-04-12,10:24:16, 5860.5, 10504.2,-1426.38, 50.03
2017-04-12,10:24:18, 5861.0, 10504.2,-1497.94, 50.03
2017-04-12,10:24:20, 5861.6, 10504.2,-1715.55, 50.03
2017-04-12,10:24:22, 5862.4, 10504.2,-1618.62, 50.03
2017-04-12,10:24:24, 5862.9, 10504.2,-1560.05, 50.03
2017-04-12,10:24:26, 5862.2, 10504.2,-1639.77, 50.03
2017-04-12,10:24:28, 5863.1, 10504.2,-1625.34, 50.03
2017-04-12,10:24:30, 5863.7, 10504.2,-1611.45, 50.02
2017-04-12,10:24:32, 5864.4, 10504.2,-1502.78, 50.02
2017-04-12,10:24:34, 5864.9, 10504.2,-1388.0, 50.02
2017-04-12,10:24:36, 5865.6, 10504.2,-1293.81, 50.02
2017-04-12,10:24:38, 5866.2, 10504.2,-1298.41, 50.03
2017-04-12,10:24:40, 5866.9, 10504.2,-1526.7, 50.03
2017-04-12,10:24:42, 5866.7, 10504.2,-1425.13, 50.03
2017-04-12,10:24:44, 5865.5, 10504.2,-1509.14, 50.03
2017-04-12,10:24:46, 5866.1, 10504.2,-1535.25, 50.03
2017-04-12,10:24:48, 5866.9, 10504.2,-1547.37, 50.03
2017-04-12,10:24:50, 5867.1, 10504.2,-1561.84, 50.03
2017-04-12,10:24:52, 5868.0, 10504.2,-1676.15, 50.03
2017-04-12,10:24:54, 5868.3, 10504.2,-1638.33, 50.03
2017-04-12,10:24:56, 5868.9, 10504.2,-1558.84, 50.03
2017-04-12,10:24:58, 5869.3, 10504.2,-1561.29, 50.03
2017-04-12,10:25:00, 5869.7, 10504.2,-1610.94, 50.03
2017-04-12,10:25:02, 5869.1, 10504.2,-1575.01, 50.03
2017-04-12,10:25:04, 5869.6, 10504.2,-1559.37, 50.02
2017-04-12,10:25:06, 5870.7, 10504.2,-1558.5, 50.02
2017-04-12,10:25:08, 5871.4, 10504.2,-1557.12, 50.02
2017-04-12,10:25:10, 5872.2, 10504.2,-1556.64, 50.02
2017-04-12,10:25:12, 5872.7, 10504.2,-968.56, 50.02
2017-04-12,10:25:14, 5873.2, 10504.2,-834.99, 50.01
2017-04-12,10:25:16, 5873.6, 10504.2,-721.77, 50.01
2017-04-12,10:25:18, 5873.7, 10504.2,-615.22, 50.01
2017-04-12,10:25:20, 5873.4, 10504.2,-487.75, 50.01
2017-04-12,10:25:22, 5873.1, 10504.2,-559.55, 50.01
2017-04-12,10:25:24, 5873.1, 10504.2,-426.95, 50.0
2017-04-12,10:25:26, 5873.5, 10504.2,-254.11, 50.0
2017-04-12,10:25:28, 5873.8, 10504.2,-230.8, 50.01
2017-04-12,10:25:30, 5873.8, 10504.2,-259.64, 50.01
2017-04-12,10:25:32, 5873.8, 10504.2,-350.79, 50.01
2017-04-12,10:25:34, 5873.7, 10504.2,-404.47, 50.01
2017-04-12,10:25:36, 5873.7, 10504.2,-403.78, 50.01
2017-04-12,10:25:38, 5873.7, 10504.2,-738.5, 50.01
2017-04-12,10:25:40, 5873.6, 10504.2,-669.88, 50.01
2017-04-12,10:25:42, 5873.7, 10504.2,-693.71, 50.01
2017-04-12,10:25:44, 5874.0, 10504.2,-711.83, 50.01
2017-04-12,10:25:46, 5874.1, 10504.2,-711.03, 50.01
2017-04-12,10:25:48, 5874.4, 10504.2,-561.33, 50.01
2017-04-12,10:25:50, 5874.7, 10504.2,-562.54, 50.01
2017-04-12,10:25:52, 5874.7, 10504.2,-562.25, 50.01
2017-04-12,10:25:54, 5875.1, 10504.2,-528.77, 50.01
2017-04-12,10:25:56, 5875.4, 10504.2,-560.07, 50.01
2017-04-12,10:25:58, 5875.1, 10504.2,-559.76, 50.01
2017-04-12,10:26:00, 5875.5, 10504.2,-506.66, 50.01
2017-04-12,10:26:02, 5875.7, 10504.2,-336.92, 50.01
2017-04-12,10:26:04, 5875.8, 10504.2,-301.08, 50.0
2017-04-12,10:26:06, 5875.9, 10504.2,-299.7, 50.0
2017-04-12,10:26:08, 5876.0, 10504.2,-297.92, 50.0
2017-04-12,10:26:10, 5876.1, 10504.2,-303.38, 50.0
2017-04-12,10:26:12, 5876.0, 10504.2,-301.29, 50.0
2017-04-12,10:26:14, 5876.0, 10504.2,-299.57, 50.0
2017-04-12,10:26:16, 5876.1, 10504.2,-90.77, 49.99
2017-04-12,10:26:18, 5876.1, 10504.2,-91.72, 49.99
2017-04-12,10:26:20, 5875.9, 10504.2, 434.67, 49.99
2017-04-12,10:26:22, 5875.5, 10504.2, 571.95, 49.99
2017-04-12,10:26:24, 5875.4, 10504.2, 690.6, 49.98
2017-04-12,10:26:26, 5875.0, 10504.2, 792.9, 49.98
2017-04-12,10:26:28, 5874.7, 10504.2, 694.64, 49.98
2017-04-12,10:26:30, 5874.2, 10504.2, 680.46, 49.99
2017-04-12,10:26:32, 5873.8, 10504.2, 622.77, 49.99
2017-04-12,10:26:34, 5873.1, 10504.2, 638.58, 49.98
2017-04-12,10:26:36, 5872.8, 10504.2, 716.49, 49.98
2017-04-12,10:26:38, 5872.4, 10504.2, 724.34, 49.98
2017-04-12,10:26:40, 5872.1, 10504.2, 718.93, 49.98
2017-04-12,10:26:42, 5871.8, 10504.2, 783.35, 49.99
2017-04-12,10:26:44, 5872.0, 10504.2, 651.74, 49.99
2017-04-12,10:26:46, 5871.6, 10504.2, 574.39, 49.99
2017-04-12,10:26:48, 5871.2, 10504.2, 523.88, 49.99
2017-04-12,10:26:50, 5870.7, 10504.2, 547.93, 49.99
2017-04-12,10:26:52, 5870.2, 10504.2, 477.64, 49.99
2017-04-12,10:26:54, 5870.0, 10504.2,-90.18, 49.99
2017-04-12,10:26:56, 5869.9, 10504.2,-89.53, 49.99
2017-04-12,10:26:58, 5869.6, 10504.2, 384.43, 49.99
2017-04-12,10:27:00, 5869.5, 10504.2,-89.65, 49.99
2017-04-12,10:27:02, 5869.4, 10504.2,-91.29, 50.0
2017-04-12,10:27:04, 5869.3, 10504.2,-90.87, 49.99
2017-04-12,10:27:06, 5869.3, 10504.2,-90.84, 49.99
2017-04-12,10:27:08, 5869.3, 10504.2,-86.56, 49.99
2017-04-12,10:27:10, 5869.1, 10504.2,-86.34, 49.99
2017-04-12,10:27:12, 5869.1, 10504.2,-84.76, 49.99
2017-04-12,10:27:14, 5868.7, 10504.2,-89.0, 49.99
2017-04-12,10:27:16, 5869.2, 10504.2,-90.57, 49.99
2017-04-12,10:27:18, 5869.2, 10504.2, 484.26, 49.99
2017-04-12,10:27:20, 5869.2, 10504.2, 527.92, 49.99
2017-04-12,10:27:22, 5869.2, 10504.2, 485.51, 49.99
2017-04-12,10:27:24, 5868.8, 10504.2, 16.49, 49.99
2017-04-12,10:27:26, 5868.5, 10504.2,-90.77, 49.99
2017-04-12,10:27:28, 5868.0, 10504.2,-89.14, 49.99
2017-04-12,10:27:30, 5868.0, 10504.2,-88.65, 50.0
2017-04-12,10:27:32, 5868.0, 10504.2,-86.16, 50.0
2017-04-12,10:27:34, 5868.0, 10504.2,-88.57, 50.0
2017-04-12,10:27:36, 5868.9, 10504.2,-87.74, 50.0
2017-04-12,10:27:38, 5869.4, 10504.2,-93.11, 50.0
2017-04-12,10:27:40, 5869.4, 10504.2,-90.25, 50.0
2017-04-12,10:27:42, 5869.3, 10504.2,-89.99, 50.01
2017-04-12,10:27:44, 5869.2, 10504.2,-91.51, 50.0
2017-04-12,10:27:46, 5869.2, 10504.2,-92.48, 50.0
2017-04-12,10:27:48, 5869.2, 10504.2,-86.93, 50.0
2017-04-12,10:27:50, 5869.8, 10504.2,-89.85, 50.0
2017-04-12,10:27:52, 5871.4, 10504.2,-88.72, 50.0
2017-04-12,10:27:54, 5874.2, 10504.2,-86.89, 50.0
2017-04-12,10:27:56, 5876.1, 10504.2,-85.49, 50.0
2017-04-12,10:27:58, 5876.1, 10504.2,-88.1, 49.99
2017-04-12,10:28:00, 5876.6, 10504.2,-86.92, 49.99
2017-04-12,10:28:02, 5876.5, 10504.2,-88.17, 49.99
2017-04-12,10:28:04, 5876.8, 10504.2,-88.29, 49.99
2017-04-12,10:28:06, 5877.3, 10504.2, 385.26, 49.99
2017-04-12,10:28:08, 5877.3, 10504.2,-90.75, 49.99
2017-04-12,10:28:10, 5877.3, 10504.2,-89.05, 49.99
2017-04-12,10:28:12, 5878.1, 10504.2,-90.78, 49.99
2017-04-12,10:28:14, 5884.0, 10504.2,-90.74, 49.99
2017-04-12,10:28:16, 5883.8, 10504.2,-87.65, 50.0
2017-04-12,10:28:18, 5884.5, 10504.2,-89.73, 50.0
2017-04-12,10:28:20, 5884.5, 10504.2,-89.37, 50.0
2017-04-12,10:28:22, 5885.0, 10504.2,-91.6, 50.0
2017-04-12,10:28:24, 5885.0, 10504.2,-83.83, 49.99
2017-04-12,10:28:26, 5886.4, 10504.2, 91.07, 49.99
2017-04-12,10:28:28, 5887.2, 10504.2, 514.03, 49.99
2017-04-12,10:28:30, 5887.5, 10504.2, 402.54, 49.99
2017-04-12,10:28:32, 5888.2, 10504.2,-88.59, 50.0
2017-04-12,10:28:34, 5889.9, 10504.2,-93.62, 50.0
2017-04-12,10:28:36, 5891.4, 10504.2,-90.36, 50.0
2017-04-12,10:28:38, 5891.4, 10504.2,-139.2, 50.0
2017-04-12,10:28:40, 5891.3, 10504.2,-244.77, 50.0
2017-04-12,10:28:42, 5891.4, 10504.2,-245.98, 50.0
2017-04-12,10:28:44, 5891.5, 10504.2,-244.15, 50.0
2017-04-12,10:28:46, 5891.5, 10504.2,-245.23, 50.0
2017-04-12,10:28:48, 5891.8, 10504.2,-245.45, 50.0
2017-04-12,10:28:50, 5892.2, 10504.2,-127.74, 49.99
2017-04-12,10:28:52, 5892.2, 10504.2,-84.2, 49.99
2017-04-12,10:28:54, 5893.7, 10504.2, 384.18, 49.99
2017-04-12,10:28:56, 5898.3, 10504.2, 503.64, 49.99
2017-04-12,10:28:58, 5899.2, 10504.2, 664.15, 49.98
2017-04-12,10:29:00, 5898.6, 10504.2, 725.31, 49.98
2017-04-12,10:29:02, 5899.6, 10504.2, 951.2, 49.98
2017-04-12,10:29:04, 5901.1, 10504.2, 911.86, 49.98
2017-04-12,10:29:06, 5901.3, 10504.2, 903.17, 49.98
2017-04-12,10:29:08, 5901.5, 10504.2, 987.35, 49.98
2017-04-12,10:29:10, 5900.6, 10504.2, 1019.07, 49.98
2017-04-12,10:29:12, 5900.2, 10504.2, 1052.65, 49.98
2017-04-12,10:29:14, 5899.8, 10504.2, 1052.72, 49.98
2017-04-12,10:29:16, 5899.6, 10504.2, 1051.52, 49.98
2017-04-12,10:29:18, 5911.8, 10504.2, 1052.58, 49.98
2017-04-12,10:29:20, 5911.0, 10504.2, 1052.11, 49.98
2017-04-12,10:29:22, 5910.4, 10504.2, 1051.03, 49.98
2017-04-12,10:29:24, 5910.0, 10504.2, 1050.49, 49.98
2017-04-12,10:29:26, 5909.7, 10504.2, 1053.59, 49.99
2017-04-12,10:29:28, 5908.9, 10504.2, 578.22, 49.99
2017-04-12,10:29:30, 5907.7, 10504.2, 443.55, 49.99
2017-04-12,10:29:32, 5908.0, 10504.2, 481.91, 49.99
2017-04-12,10:29:34, 5907.6, 10504.2, 390.03, 49.99
2017-04-12,10:29:36, 5907.5, 10504.2,-92.3, 49.99
2017-04-12,10:29:38, 5907.3, 10504.2,-84.51, 50.0
2017-04-12,10:29:40, 5906.0, 10504.2,-86.81, 50.0
2017-04-12,10:29:42, 5904.9, 10504.2,-89.19, 50.0
2017-04-12,10:29:44, 5904.9, 10504.2,-93.02, 50.0
2017-04-12,10:29:46, 5905.8, 10504.2,-217.13, 50.01
2017-04-12,10:29:48, 5906.1, 10504.2,-412.96, 50.01
2017-04-12,10:29:50, 5906.1, 10504.2,-504.09, 50.01
2017-04-12,10:29:52, 5906.4, 10504.2,-455.18, 50.01
2017-04-12,10:29:54, 5906.4, 10504.2,-470.54, 50.01
2017-04-12,10:29:56, 5907.5, 10504.2,-518.63, 50.01
2017-04-12,10:29:58, 5907.5, 10504.2,-645.54, 50.01
2017-04-12,10:30:00, 5907.8, 10504.2,-694.61, 50.01
2017-04-12,10:30:02, 5908.3, 10504.2,-878.04, 50.01
2017-04-12,10:30:04, 5908.4, 10504.2,-778.44, 50.01
2017-04-12,10:30:06, 5908.5, 10504.2,-659.25, 50.01
2017-04-12,10:30:08, 5908.7, 10504.2,-615.74, 50.0
2017-04-12,10:30:10, 5909.3, 10504.2,-354.6, 50.0
2017-04-12,10:30:12, 5909.5, 10504.2,-276.99, 50.0
2017-04-12,10:30:14, 5909.5, 10504.2,-250.52, 50.0
2017-04-12,10:30:16, 5909.5, 10504.2,-245.03, 50.0
2017-04-12,10:30:18, 5909.4, 10504.2,-247.41, 50.01
2017-04-12,10:30:20, 5909.3, 10504.2,-247.58, 50.01
2017-04-12,10:30:22, 5909.3, 10504.2,-425.45, 50.0
2017-04-12,10:30:24, 5909.4, 10504.2,-354.27, 50.0
2017-04-12,10:30:26, 5909.4, 10504.2,-382.74, 50.01
2017-04-12,10:30:28, 5909.5, 10504.2,-389.28, 50.01
2017-04-12,10:30:30, 5910.0, 10504.2,-364.05, 50.01
2017-04-12,10:30:32, 5910.2, 10504.2,-480.26, 50.01
2017-04-12,10:30:34, 5910.3, 10504.2,-740.23, 50.01
2017-04-12,10:30:36, 5909.8, 10504.2,-781.17, 50.01
2017-04-12,10:30:38, 5910.1, 10504.2,-830.66, 50.02
2017-04-12,10:30:40, 5910.4, 10504.2,-1055.18, 50.02
2017-04-12,10:30:42, 5910.8, 10504.2,-1183.19, 50.02
2017-04-12,10:30:44, 5911.0, 10504.2,-1135.46, 50.02
2017-04-12,10:30:46, 5911.3, 10504.2,-1133.56, 50.02
2017-04-12,10:30:48, 5911.9, 10504.2,-1139.16, 50.02
2017-04-12,10:30:50, 5912.1, 10504.2,-1137.16, 50.02
2017-04-12,10:30:52, 5911.6, 10504.2,-1077.86, 50.02
2017-04-12,10:30:54, 5912.1, 10504.2,-1018.68, 50.02
2017-04-12,10:30:56, 5912.2, 10504.2,-958.04, 50.02
2017-04-12,10:30:58, 5912.1, 10504.2,-873.88, 50.02
2017-04-12,10:31:00, 5913.5, 10504.2,-972.61, 50.02
2017-04-12,10:31:02, 5913.8, 10504.2,-1070.05, 50.02
2017-04-12,10:31:04, 5914.2, 10504.2,-933.49, 50.02
2017-04-12,10:31:06, 5914.4, 10504.2,-902.43, 50.02
2017-04-12,10:31:08, 5915.0, 10504.2,-1039.71, 50.02
2017-04-12,10:31:10, 5915.5, 10504.2,-1045.13, 50.02
2017-04-12,10:31:12, 5916.1, 10504.2,-996.63, 50.02
2017-04-12,10:31:14, 5915.9, 10504.2,-1032.82, 50.02
2017-04-12,10:31:16, 5915.7, 10504.2,-1089.47, 50.02
2017-04-12,10:31:18, 5916.0, 10504.2,-1088.49, 50.02
2017-04-12,10:31:20, 5916.2, 10504.2,-1087.85, 50.02
2017-04-12,10:31:22, 5916.8, 10504.2,-1089.94, 50.03
2017-04-12,10:31:24, 5917.1, 10504.2,-1279.6, 50.03
2017-04-12,10:31:26, 5917.0, 10504.2,-1536.03, 50.03
2017-04-12,10:31:28, 5917.6, 10504.2,-1599.85, 50.03
2017-04-12,10:31:30, 5918.9, 10504.2,-1557.02, 50.03
2017-04-12,10:31:32, 5919.4, 10504.2,-1547.67, 50.03
2017-04-12,10:31:34, 5919.2, 10504.2,-1404.66, 50.02
2017-04-12,10:31:36, 5919.4, 10504.2,-1268.76, 50.02
2017-04-12,10:31:38, 5919.8, 10504.2,-1166.8, 50.02
2017-04-12,10:31:40, 5920.5, 10504.2,-957.23, 50.02
2017-04-12,10:31:42, 5920.8, 10504.2,-874.18, 50.02
2017-04-12,10:31:44, 5921.1, 10504.2,-944.01, 50.02
2017-04-12,10:31:46, 5921.3, 10504.2,-980.68, 50.02
2017-04-12,10:31:48, 5921.4, 10504.2,-980.97, 50.02
2017-04-12,10:31:50, 5921.8, 10504.2,-981.35, 50.02
2017-04-12,10:31:52, 5922.2, 10504.2,-1191.57, 50.02
2017-04-12,10:31:54, 5922.6, 10504.2,-1289.25, 50.03
2017-04-12,10:31:56, 5923.1, 10504.2,-1377.77, 50.03
2017-04-12,10:31:58, 5923.2, 10504.2,-1458.16, 50.03
2017-04-12,10:32:00, 5923.7, 10504.2,-1614.78, 50.03
2017-04-12,10:32:02, 5924.0, 10504.2,-1618.73, 50.03
2017-04-12,10:32:04, 5924.1, 10504.2,-1602.32, 50.03
2017-04-12,10:32:06, 5926.3, 10504.2,-1427.79, 50.03
2017-04-12,10:32:08, 5927.1, 10504.2,-1500.66, 50.03
2017-04-12,10:32:10, 5864.7, 10504.2,-1397.95, 50.02
2017-04-12,10:32:12, 5927.9, 10504.2,-1189.49, 50.02
2017-04-12,10:32:14, 5927.8, 10504.2,-1119.82, 50.02
2017-04-12,10:32:16, 5928.2, 10504.2,-1032.57, 50.01
2017-04-12,10:32:18, 5928.4, 10504.2,-986.31, 50.01
2017-04-12,10:32:20, 5928.5, 10504.2,-986.44, 50.01
2017-04-12,10:32:22, 5928.8, 10504.2,-984.36, 50.01
2017-04-12,10:32:24, 5929.3, 10504.2,-983.83, 50.01
2017-04-12,10:32:26, 5929.8, 10504.2,-980.19, 50.01
2017-04-12,10:32:28, 5930.3, 10504.2,-725.52, 50.01
2017-04-12,10:32:30, 5929.6, 10504.2,-730.34, 50.01
2017-04-12,10:32:32, 5927.9, 10504.2,-774.17, 50.01
2017-04-12,10:32:34, 5927.6, 10504.2,-683.8, 50.01
2017-04-12,10:32:36, 5927.4, 10504.2,-668.39, 50.01
2017-04-12,10:32:38, 5925.1, 10504.2,-690.49, 50.01
2017-04-12,10:32:40, 5924.8, 10504.2,-656.31, 50.01
2017-04-12,10:32:42, 5925.3, 10504.2,-581.62, 50.01
2017-04-12,10:32:44, 5925.6, 10504.2,-669.45, 50.01
2017-04-12,10:32:46, 5925.7, 10504.2,-755.36, 50.01
2017-04-12,10:32:48, 5926.0, 10504.2,-700.16, 50.01
2017-04-12,10:32:50, 5926.0, 10504.2,-755.74, 50.01
2017-04-12,10:32:52, 5889.6, 10504.2,-757.09, 50.01
2017-04-12,10:32:54, 5926.1, 10504.2,-755.3, 50.01
2017-04-12,10:32:56, 5926.2, 10504.2,-713.25, 50.01
2017-04-12,10:32:58, 5926.3, 10504.2,-809.53, 50.02
2017-04-12,10:33:00, 5926.5, 10504.2,-951.57, 50.02
2017-04-12,10:33:02, 5926.9, 10504.2,-1009.35, 50.02
2017-04-12,10:33:04, 5927.3, 10504.2,-1018.11, 50.02
2017-04-12,10:33:06, 5927.8, 10504.2,-1135.27, 50.02
2017-04-12,10:33:08, 5927.9, 10504.2,-1068.72, 50.02
2017-04-12,10:33:10, 5928.0, 10504.2,-864.34, 50.01
2017-04-12,10:33:12, 5928.2, 10504.2,-686.08, 50.01
2017-04-12,10:33:14, 5928.6, 10504.2,-659.45, 50.01
2017-04-12,10:33:16, 5928.9, 10504.2,-550.32, 50.01
2017-04-12,10:33:18, 5928.9, 10504.2,-575.38, 50.01
2017-04-12,10:33:20, 5928.9, 10504.2,-601.37, 50.01
2017-04-12,10:33:22, 5929.3, 10504.2,-681.26, 50.01
2017-04-12,10:33:24, 5929.5, 10504.2,-653.23, 50.01
2017-04-12,10:33:26, 5930.0, 10504.2,-613.84, 50.01
2017-04-12,10:33:28, 5929.8, 10504.2,-809.39, 50.02
2017-04-12,10:33:30, 5929.7, 10504.2,-957.86, 50.02
2017-04-12,10:33:32, 5930.3, 10504.2,-1055.07, 50.02
