Datetime EST HB,Datetime EST HE,Datetime GMT HB,Date GMT,HB GMT,Mango Readable,Mango Readable,Mango Readable,Mango Readable,Mango Readable,"MW
Online",Bid Amount,"Laurel Mountain
MW Out Unplanned","Laurel Mountain
MW Out Planned",Comments,"PJM Accepted Availability
mwh_available","energy_losses
(MWh)","energy_cost
$","gross_revenue
[RMCP Revenue]
$","other_charge
$",potential_revenue,revenue_capture,Latest Update,"hrly_dam_reg_mcp
[(RMCCP+RMPCP) x BF]
$","Injections
MWh","Reprocess
Data From",RMCCP,RMPCP,Benefits Factor,Hrly Perf Score
4/11/2015 1:00:00,4/11/2015 2:00:00,4/11/2015 6:00:00,4/11/2015,6,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,,,,,0.00,0.00%,,0,,,,,,
4/11/2015 2:00:00,4/11/2015 3:00:00,4/11/2015 7:00:00,4/11/2015,7,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,,,,,0.00,0.00%,,0,,,,,,
4/11/2015 3:00:00,4/11/2015 4:00:00,4/11/2015 8:00:00,4/11/2015,8,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,,,,,0.00,0.00%,,0,,,,,,
4/11/2015 4:00:00,4/11/2015 5:00:00,4/11/2015 9:00:00,4/11/2015,9,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,,,,,0.00,0.00%,,0,,,,,,
4/11/2015 5:00:00,4/11/2015 6:00:00,4/11/2015 10:00:00,4/11/2015,10,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,,,,,0.00,0.00%,,0,,,,,,
4/11/2015 6:00:00,4/11/2015 7:00:00,4/11/2015 11:00:00,4/11/2015,11,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,,,,,0.00,0.00%,,0,,,,,,
4/11/2015 7:00:00,4/11/2015 8:00:00,4/11/2015 12:00:00,4/11/2015,12,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,,,,,0.00,0.00%,,0,,,,,,
4/11/2015 8:00:00,4/11/2015 9:00:00,4/11/2015 13:00:00,4/11/2015,13,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,,,,,0.00,0.00%,,0,,,,,,
4/11/2015 9:00:00,4/11/2015 10:00:00,4/11/2015 14:00:00,4/11/2015,14,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,,,,,0.00,0.00%,,0,,,,,,
4/11/2015 10:00:00,4/11/2015 11:00:00,4/11/2015 15:00:00,4/11/2015,15,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,,,,,0.00,0.00%,,0,,,,,,
4/11/2015 11:00:00,4/11/2015 12:00:00,4/11/2015 16:00:00,4/11/2015,16,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,,,,,0.00,0.00%,,0,,,,,,
4/11/2015 12:00:00,4/11/2015 13:00:00,4/11/2015 17:00:00,4/11/2015,17,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,,,,,0.00,0.00%,,0,,,,,,
4/11/2015 13:00:00,4/11/2015 14:00:00,4/11/2015 18:00:00,4/11/2015,18,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,,,,,0.00,0.00%,,0,,,,,,
4/11/2015 14:00:00,4/11/2015 15:00:00,4/11/2015 19:00:00,4/11/2015,19,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,,,,,0.00,0.00%,,0,,,,,,
4/11/2015 15:00:00,4/11/2015 16:00:00,4/11/2015 20:00:00,4/11/2015,20,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,,,,,0.00,0.00%,,0,,,,,,
4/11/2015 16:00:00,4/11/2015 17:00:00,4/11/2015 21:00:00,4/11/2015,21,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,,,,,0.00,0.00%,,0,,,,,,
4/11/2015 17:00:00,4/11/2015 18:00:00,4/11/2015 22:00:00,4/11/2015,22,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,,,,,0.00,0.00%,,0,,,,,,
4/11/2015 18:00:00,4/11/2015 19:00:00,4/11/2015 23:00:00,4/11/2015,23,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,,,,,0.00,0.00%,,0,,,,,,
4/11/2015 19:00:00,4/11/2015 20:00:00,4/12/2015 0:00:00,4/12/2015,0,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,,,,,0.00,0.00%,,0,,,,,,
4/11/2015 20:00:00,4/11/2015 21:00:00,4/12/2015 1:00:00,4/12/2015,1,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,,,,,0.00,0.00%,,0,,,,,,
4/11/2015 21:00:00,4/11/2015 22:00:00,4/12/2015 2:00:00,4/12/2015,2,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,,,,,0.00,0.00%,,0,,,,,,
4/11/2015 22:00:00,4/11/2015 23:00:00,4/12/2015 3:00:00,4/12/2015,3,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,,,,,0.00,0.00%,,0,,,,,,
4/11/2015 23:00:00,4/12/2015 0:00:00,4/12/2015 4:00:00,4/12/2015,4,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,,,,,0.00,0.00%,,0,,,,,,
4/12/2015 0:00:00,4/12/2015 1:00:00,4/12/2015 5:00:00,4/12/2015,5,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,,,,,0.00,0.00%,,0,,,,,,
4/12/2015 1:00:00,4/12/2015 2:00:00,4/12/2015 6:00:00,4/12/2015,6,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,,,,,0.00,0.00%,,0,,,,,,
4/12/2015 2:00:00,4/12/2015 3:00:00,4/12/2015 7:00:00,4/12/2015,7,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,,,,,0.00,0.00%,,0,,,,,,
4/12/2015 3:00:00,4/12/2015 4:00:00,4/12/2015 8:00:00,4/12/2015,8,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,,,,,0.00,0.00%,,0,,,,,,
4/12/2015 4:00:00,4/12/2015 5:00:00,4/12/2015 9:00:00,4/12/2015,9,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,,,,,0.00,0.00%,,0,,,,,,
4/12/2015 5:00:00,4/12/2015 6:00:00,4/12/2015 10:00:00,4/12/2015,10,LMsched:31000,LMbid:31000,LMUnscheduled:1000,LMPlanned:0,LMSettled:31000,31,31,1,,M08P01-INV4,31,,,,,0.00,0.00%,,0,,,,,,
4/12/2015 6:00:00,4/12/2015 7:00:00,4/12/2015 11:00:00,4/12/2015,11,LMsched:31000,LMbid:31000,LMUnscheduled:1000,LMPlanned:0,LMSettled:31000,31,31,1,,M08P01-INV4,31,,,,,0.00,0.00%,,0,,,,,,
4/12/2015 7:00:00,4/12/2015 8:00:00,4/12/2015 12:00:00,4/12/2015,12,LMsched:31000,LMbid:31000,LMUnscheduled:1000,LMPlanned:0,LMSettled:31000,31,31,1,,M08P01-INV4,31,,,,,0.00,0.00%,,0,,,,,,
4/12/2015 8:00:00,4/12/2015 9:00:00,4/12/2015 13:00:00,4/12/2015,13,LMsched:31000,LMbid:31000,LMUnscheduled:1000,LMPlanned:0,LMSettled:31000,31,31,1,,M08P01-INV4,31,,,,,0.00,0.00%,,0,,,,,,
4/12/2015 9:00:00,4/12/2015 10:00:00,4/12/2015 14:00:00,4/12/2015,14,LMsched:31000,LMbid:31000,LMUnscheduled:1000,LMPlanned:0,LMSettled:31000,31,31,1,,M08P01-INV4,31,,,,,0.00,0.00%,,0,,,,,,
4/12/2015 10:00:00,4/12/2015 11:00:00,4/12/2015 15:00:00,4/12/2015,15,LMsched:31000,LMbid:31000,LMUnscheduled:1000,LMPlanned:0,LMSettled:31000,31,31,1,,M08P01-INV4,31,,,,,0.00,0.00%,,0,,,,,,
4/12/2015 11:00:00,4/12/2015 12:00:00,4/12/2015 16:00:00,4/12/2015,16,LMsched:31000,LMbid:31000,LMUnscheduled:1000,LMPlanned:0,LMSettled:31000,31,31,1,,M08P01-INV4,31,,,,,0.00,0.00%,,0,,,,,,
4/12/2015 12:00:00,4/12/2015 13:00:00,4/12/2015 17:00:00,4/12/2015,17,LMsched:31000,LMbid:31000,LMUnscheduled:1000,LMPlanned:0,LMSettled:31000,31,31,1,,M08P01-INV4,31,,,,,0.00,0.00%,,0,,,,,,
4/12/2015 13:00:00,4/12/2015 14:00:00,4/12/2015 18:00:00,4/12/2015,18,LMsched:31000,LMbid:31000,LMUnscheduled:1000,LMPlanned:0,LMSettled:31000,31,31,1,,M08P01-INV4,31,,,,,0.00,0.00%,,0,,,,,,
4/12/2015 14:00:00,4/12/2015 15:00:00,4/12/2015 19:00:00,4/12/2015,19,LMsched:31000,LMbid:31000,LMUnscheduled:1000,LMPlanned:0,LMSettled:31000,31,31,1,,M08P01-INV4,31,,,,,0.00,0.00%,,0,,,,,,
4/12/2015 15:00:00,4/12/2015 16:00:00,4/12/2015 20:00:00,4/12/2015,20,LMsched:31000,LMbid:31000,LMUnscheduled:1000,LMPlanned:0,LMSettled:31000,31,31,1,,M08P01-INV4,31,,,,,0.00,0.00%,,0,,,,,,
4/12/2015 16:00:00,4/12/2015 17:00:00,4/12/2015 21:00:00,4/12/2015,21,LMsched:31000,LMbid:31000,LMUnscheduled:1000,LMPlanned:0,LMSettled:31000,31,31,1,,M08P01-INV4,31,,,,,0.00,0.00%,,0,,,,,,
4/12/2015 17:00:00,4/12/2015 18:00:00,4/12/2015 22:00:00,4/12/2015,22,LMsched:31000,LMbid:31000,LMUnscheduled:1000,LMPlanned:0,LMSettled:31000,31,31,1,,M08P01-INV4,31,,,,,0.00,0.00%,,0,,,,,,
4/12/2015 18:00:00,4/12/2015 19:00:00,4/12/2015 23:00:00,4/12/2015,23,LMsched:31000,LMbid:31000,LMUnscheduled:1000,LMPlanned:0,LMSettled:31000,31,31,1,,M08P01-INV4,31,,,,,0.00,0.00%,,0,,,,,,
4/12/2015 19:00:00,4/12/2015 20:00:00,4/13/2015 0:00:00,4/13/2015,0,LMsched:31000,LMbid:31000,LMUnscheduled:1000,LMPlanned:0,LMSettled:31000,31,31,1,,M08P01-INV4,31,,,,,0.00,0.00%,,0,,,,,,
4/12/2015 20:00:00,4/12/2015 21:00:00,4/13/2015 1:00:00,4/13/2015,1,LMsched:31000,LMbid:31000,LMUnscheduled:1000,LMPlanned:0,LMSettled:31000,31,31,1,,M08P01-INV4,31,,,,,0.00,0.00%,,0,,,,,,
4/12/2015 21:00:00,4/12/2015 22:00:00,4/13/2015 2:00:00,4/13/2015,2,LMsched:31000,LMbid:31000,LMUnscheduled:1000,LMPlanned:0,LMSettled:31000,31,31,1,,M08P01-INV4,31,,,,,0.00,0.00%,,0,,,,,,
4/12/2015 22:00:00,4/12/2015 23:00:00,4/13/2015 3:00:00,4/13/2015,3,LMsched:31000,LMbid:31000,LMUnscheduled:1000,LMPlanned:0,LMSettled:31000,31,31,1,,M08P01-INV4,31,,,,,0.00,0.00%,,0,,,,,,
4/12/2015 23:00:00,4/13/2015 0:00:00,4/13/2015 4:00:00,4/13/2015,4,LMsched:31000,LMbid:31000,LMUnscheduled:1000,LMPlanned:0,LMSettled:31000,31,31,1,,M08P01-INV4,31,,,,,0.00,0.00%,,0,,,,,,
4/13/2015 0:00:00,4/13/2015 1:00:00,4/13/2015 5:00:00,4/13/2015,5,LMsched:31000,LMbid:31000,LMUnscheduled:1000,LMPlanned:0,LMSettled:31000,31,31,1,,M08P01-INV4,31,,,,,0.00,0.00%,,0,,,,,,
4/13/2015 1:00:00,4/13/2015 2:00:00,4/13/2015 6:00:00,4/13/2015,6,LMsched:31000,LMbid:31000,LMUnscheduled:1000,LMPlanned:0,LMSettled:31000,31,31,1,,M08P01-INV4,31,,,,,0.00,0.00%,,0,,,,,,
4/13/2015 2:00:00,4/13/2015 3:00:00,4/13/2015 7:00:00,4/13/2015,7,LMsched:31000,LMbid:31000,LMUnscheduled:1000,LMPlanned:0,LMSettled:31000,31,31,1,,M08P01-INV4,31,,,,,0.00,0.00%,,0,,,,,,
4/13/2015 3:00:00,4/13/2015 4:00:00,4/13/2015 8:00:00,4/13/2015,8,LMsched:31000,LMbid:31000,LMUnscheduled:1000,LMPlanned:0,LMSettled:31000,31,31,1,,M08P01-INV4,31,,,,,0.00,0.00%,,0,,,,,,
4/13/2015 4:00:00,4/13/2015 5:00:00,4/13/2015 9:00:00,4/13/2015,9,LMsched:31000,LMbid:31000,LMUnscheduled:1000,LMPlanned:0,LMSettled:31000,31,31,1,,M08P01-INV4,31,,,,,0.00,0.00%,,0,,,,,,
4/13/2015 5:00:00,4/13/2015 6:00:00,4/13/2015 10:00:00,4/13/2015,10,LMsched:31000,LMbid:31000,LMUnscheduled:1000,LMPlanned:0,LMSettled:31000,31,31,1,,M08P01-INV4,31,,,,,0.00,0.00%,,0,,,,,,
4/13/2015 6:00:00,4/13/2015 7:00:00,4/13/2015 11:00:00,4/13/2015,11,LMsched:31000,LMbid:31000,LMUnscheduled:1000,LMPlanned:0,LMSettled:31000,31,31,1,,M08P01-INV4,31,,,,,0.00,0.00%,,0,,,,,,
4/13/2015 7:00:00,4/13/2015 8:00:00,4/13/2015 12:00:00,4/13/2015,12,LMsched:31000,LMbid:31000,LMUnscheduled:1000,LMPlanned:0,LMSettled:31000,31,31,1,,M08P01-INV4,31,,,,,0.00,0.00%,,0,,,,,,
4/13/2015 8:00:00,4/13/2015 9:00:00,4/13/2015 13:00:00,4/13/2015,13,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,,,,,0.00,0.00%,,0,,,,,,
4/13/2015 9:00:00,4/13/2015 10:00:00,4/13/2015 14:00:00,4/13/2015,14,LMsched:27000,LMbid:27000,LMUnscheduled:0,LMPlanned:5000,LMSettled:27000,27,27,,5,Module change,27,,,,,0.00,0.00%,,0,,,,,,
4/13/2015 10:00:00,4/13/2015 11:00:00,4/13/2015 15:00:00,4/13/2015,15,LMsched:27000,LMbid:27000,LMUnscheduled:0,LMPlanned:5000,LMSettled:27000,27,27,,5,Module change,27,,,,,0.00,0.00%,,0,,,,,,
4/13/2015 11:00:00,4/13/2015 12:00:00,4/13/2015 16:00:00,4/13/2015,16,LMsched:27000,LMbid:27000,LMUnscheduled:0,LMPlanned:5000,LMSettled:27000,27,27,,5,Module change,27,,,,,0.00,0.00%,,0,,,,,,
4/13/2015 12:00:00,4/13/2015 13:00:00,4/13/2015 17:00:00,4/13/2015,17,LMsched:27000,LMbid:27000,LMUnscheduled:0,LMPlanned:5000,LMSettled:27000,27,27,,5,Module change,27,,,,,0.00,0.00%,,0,,,,,,
4/13/2015 13:00:00,4/13/2015 14:00:00,4/13/2015 18:00:00,4/13/2015,18,LMsched:27000,LMbid:27000,LMUnscheduled:0,LMPlanned:5000,LMSettled:27000,27,27,,5,Module change,27,,,,,0.00,0.00%,,0,,,,,,
4/13/2015 14:00:00,4/13/2015 15:00:00,4/13/2015 19:00:00,4/13/2015,19,LMsched:27000,LMbid:27000,LMUnscheduled:0,LMPlanned:5000,LMSettled:27000,27,27,,5,Module change,27,,,,,0.00,0.00%,,0,,,,,,
4/13/2015 15:00:00,4/13/2015 16:00:00,4/13/2015 20:00:00,4/13/2015,20,LMsched:27000,LMbid:27000,LMUnscheduled:0,LMPlanned:5000,LMSettled:27000,27,27,,5,Module change,27,,,,,0.00,0.00%,,0,,,,,,
4/13/2015 16:00:00,4/13/2015 17:00:00,4/13/2015 21:00:00,4/13/2015,21,LMsched:31000,LMbid:31000,LMUnscheduled:1000,LMPlanned:0,LMSettled:31000,31,31,1,,,31,,,,,0.00,0.00%,,0,,,,,,
4/13/2015 17:00:00,4/13/2015 18:00:00,4/13/2015 22:00:00,4/13/2015,22,LMsched:31000,LMbid:31000,LMUnscheduled:1000,LMPlanned:0,LMSettled:31000,31,31,1,,,31,,,,,0.00,0.00%,,0,,,,,,
4/13/2015 18:00:00,4/13/2015 19:00:00,4/13/2015 23:00:00,4/13/2015,23,LMsched:31000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:31000,32,31,,,,31,,,,,0.00,0.00%,,0,,,,,,
4/13/2015 19:00:00,4/13/2015 20:00:00,4/14/2015 0:00:00,4/14/2015,0,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,,,,,0.00,0.00%,,0,,,,,,
4/13/2015 20:00:00,4/13/2015 21:00:00,4/14/2015 1:00:00,4/14/2015,1,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,,,,,0.00,0.00%,,0,,,,,,
4/13/2015 21:00:00,4/13/2015 22:00:00,4/14/2015 2:00:00,4/14/2015,2,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,,,,,0.00,0.00%,,0,,,,,,
4/13/2015 22:00:00,4/13/2015 23:00:00,4/14/2015 3:00:00,4/14/2015,3,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,,,,,0.00,0.00%,,0,,,,,,
4/13/2015 23:00:00,4/14/2015 0:00:00,4/14/2015 4:00:00,4/14/2015,4,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,,,,,0.00,0.00%,,0,,,,,,
4/14/2015 0:00:00,4/14/2015 1:00:00,4/14/2015 5:00:00,4/14/2015,5,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,,,,,0.00,0.00%,,0,,,,,,
4/14/2015 1:00:00,4/14/2015 2:00:00,4/14/2015 6:00:00,4/14/2015,6,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,,,,,0.00,0.00%,,0,,,,,,
4/14/2015 2:00:00,4/14/2015 3:00:00,4/14/2015 7:00:00,4/14/2015,7,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,,,,,0.00,0.00%,,0,,,,,,
4/14/2015 3:00:00,4/14/2015 4:00:00,4/14/2015 8:00:00,4/14/2015,8,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,,,,,0.00,0.00%,,0,,,,,,
4/14/2015 4:00:00,4/14/2015 5:00:00,4/14/2015 9:00:00,4/14/2015,9,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,,,,,0.00,0.00%,,0,,,,,,
4/14/2015 5:00:00,4/14/2015 6:00:00,4/14/2015 10:00:00,4/14/2015,10,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,,,,,0.00,0.00%,,0,,,,,,
4/14/2015 6:00:00,4/14/2015 7:00:00,4/14/2015 11:00:00,4/14/2015,11,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,,,,,0.00,0.00%,,0,,,,,,
4/14/2015 7:00:00,4/14/2015 8:00:00,4/14/2015 12:00:00,4/14/2015,12,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,,,,,0.00,0.00%,,0,,,,,,
4/14/2015 8:00:00,4/14/2015 9:00:00,4/14/2015 13:00:00,4/14/2015,13,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,,,,,0.00,0.00%,,0,,,,,,
4/14/2015 9:00:00,4/14/2015 10:00:00,4/14/2015 14:00:00,4/14/2015,14,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,,,,,0.00,0.00%,,0,,,,,,
4/14/2015 10:00:00,4/14/2015 11:00:00,4/14/2015 15:00:00,4/14/2015,15,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,,,,,0.00,0.00%,,0,,,,,,
4/14/2015 11:00:00,4/14/2015 12:00:00,4/14/2015 16:00:00,4/14/2015,16,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,,,,,0.00,0.00%,,0,,,,,,
4/14/2015 12:00:00,4/14/2015 13:00:00,4/14/2015 17:00:00,4/14/2015,17,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,,,,,0.00,0.00%,,0,,,,,,
4/14/2015 13:00:00,4/14/2015 14:00:00,4/14/2015 18:00:00,4/14/2015,18,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,,,,,0.00,0.00%,,0,,,,,,
4/14/2015 14:00:00,4/14/2015 15:00:00,4/14/2015 19:00:00,4/14/2015,19,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,,,,,0.00,0.00%,,0,,,,,,
4/14/2015 15:00:00,4/14/2015 16:00:00,4/14/2015 20:00:00,4/14/2015,20,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,,,,,0.00,0.00%,,0,,,,,,
4/14/2015 16:00:00,4/14/2015 17:00:00,4/14/2015 21:00:00,4/14/2015,21,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,,,,,0.00,0.00%,,0,,,,,,
4/14/2015 17:00:00,4/14/2015 18:00:00,4/14/2015 22:00:00,4/14/2015,22,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,,,,,0.00,0.00%,,0,,,,,,
4/14/2015 18:00:00,4/14/2015 19:00:00,4/14/2015 23:00:00,4/14/2015,23,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,,,,,0.00,0.00%,,0,,,,,,
4/14/2015 19:00:00,4/14/2015 20:00:00,4/15/2015 0:00:00,4/15/2015,0,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,,,,,0.00,0.00%,,0,,,,,,
4/14/2015 20:00:00,4/14/2015 21:00:00,4/15/2015 1:00:00,4/15/2015,1,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,,,,,0.00,0.00%,,0,,,,,,
4/14/2015 21:00:00,4/14/2015 22:00:00,4/15/2015 2:00:00,4/15/2015,2,LMsched:32000,LMbid:31000,LMUnscheduled:1000,LMPlanned:0,LMSettled:32000,31,32,1,,M08 INV 4,32,,,,,0.00,0.00%,,0,,,,,,
4/14/2015 22:00:00,4/14/2015 23:00:00,4/15/2015 3:00:00,4/15/2015,3,LMsched:32000,LMbid:31000,LMUnscheduled:1000,LMPlanned:0,LMSettled:32000,31,32,1,,M08 INV 4,32,,,,,0.00,0.00%,,0,,,,,,
4/14/2015 23:00:00,4/15/2015 0:00:00,4/15/2015 4:00:00,4/15/2015,4,LMsched:31000,LMbid:31000,LMUnscheduled:1000,LMPlanned:0,LMSettled:31000,31,31,1,,M08 INV 4,31,,,,,0.00,0.00%,,0,,,,,,
4/15/2015 0:00:00,4/15/2015 1:00:00,4/15/2015 5:00:00,4/15/2015,5,LMsched:31000,LMbid:31000,LMUnscheduled:1000,LMPlanned:0,LMSettled:31000,31,31,1,,M08 INV 4,31,,,,,0.00,0.00%,,0,,,,,,
4/15/2015 1:00:00,4/15/2015 2:00:00,4/15/2015 6:00:00,4/15/2015,6,LMsched:31000,LMbid:31000,LMUnscheduled:1000,LMPlanned:0,LMSettled:31000,31,31,1,,M08 INV 4,31,,,,,0.00,0.00%,,0,,,,,,
4/15/2015 2:00:00,4/15/2015 3:00:00,4/15/2015 7:00:00,4/15/2015,7,LMsched:31000,LMbid:31000,LMUnscheduled:1000,LMPlanned:0,LMSettled:31000,31,31,1,,M08 INV 4,31,,,,,0.00,0.00%,,0,,,,,,
4/15/2015 3:00:00,4/15/2015 4:00:00,4/15/2015 8:00:00,4/15/2015,8,LMsched:31000,LMbid:31000,LMUnscheduled:1000,LMPlanned:0,LMSettled:31000,31,31,1,,M08 INV 4,31,,,,,0.00,0.00%,,0,,,,,,
4/15/2015 4:00:00,4/15/2015 5:00:00,4/15/2015 9:00:00,4/15/2015,9,LMsched:31000,LMbid:31000,LMUnscheduled:1000,LMPlanned:0,LMSettled:31000,31,31,1,,M08 INV 4,31,,,,,0.00,0.00%,,0,,,,,,
4/15/2015 5:00:00,4/15/2015 6:00:00,4/15/2015 10:00:00,4/15/2015,10,LMsched:31000,LMbid:31000,LMUnscheduled:1000,LMPlanned:0,LMSettled:31000,31,31,1,,M08 INV 4,31,,,,,0.00,0.00%,,0,,,,,,
4/15/2015 6:00:00,4/15/2015 7:00:00,4/15/2015 11:00:00,4/15/2015,11,LMsched:31000,LMbid:31000,LMUnscheduled:1000,LMPlanned:0,LMSettled:31000,31,31,1,,M08 INV 4,31,,,,,0.00,0.00%,,0,,,,,,
4/15/2015 7:00:00,4/15/2015 8:00:00,4/15/2015 12:00:00,4/15/2015,12,LMsched:31000,LMbid:31000,LMUnscheduled:1000,LMPlanned:0,LMSettled:31000,31,31,1,,M08 INV 4,31,,,,,0.00,0.00%,,0,,,,,,
4/15/2015 8:00:00,4/15/2015 9:00:00,4/15/2015 13:00:00,4/15/2015,13,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,,,,,0.00,0.00%,,0,,,,,,
4/15/2015 9:00:00,4/15/2015 10:00:00,4/15/2015 14:00:00,4/15/2015,14,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,,,,,0.00,0.00%,,0,,,,,,
4/15/2015 10:00:00,4/15/2015 11:00:00,4/15/2015 15:00:00,4/15/2015,15,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,,,,,0.00,0.00%,,0,,,,,,
4/15/2015 11:00:00,4/15/2015 12:00:00,4/15/2015 16:00:00,4/15/2015,16,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,,,,,0.00,0.00%,,0,,,,,,
