Datetime EST HB,Datetime EST HE,Datetime GMT HB,Date GMT,HB GMT,Mango Readable," MW
Online","Bid Amount
","PJM II
MW Out Unplanned",Mango Readable,Mango Readable,Mango Readable,Mango Readable,"PJM II
MW Out Planned",Comments,"PJM Accepted Availability
mwh_available","energy_losses
(MWh)","energy_cost
$","gross_revenue
[RMCP Revenue]
$","other_charge
$",potential_revenue,revenue_capture,Latest Update,"
hrly_dam_reg_mcp
[(RMCCP+RMPCP) x BF]
$","
Injections
MWh","Reprocess
Data From",RMCCP,RMPCP,Benefits Factor,Hrly Perf Score
4/5/2015 3:00:00,4/5/2015 4:00:00,4/5/2015 8:00:00,4/5/2015,8,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,21.2427541,,22.53732032,94.26%,,17.37512868,,,11.02,0.16,1.554126,0.942559
4/5/2015 4:00:00,4/5/2015 5:00:00,4/5/2015 9:00:00,4/5/2015,9,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,33.75469528,,35.57844644,94.87%,,28.01505154,,,17.52,0.17,1.583666,0.94874
4/5/2015 5:00:00,4/5/2015 6:00:00,4/5/2015 10:00:00,4/5/2015,10,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,225.0818647,,237.6878791,94.70%,,725.98952085,,,100.46,2.61,7.043655,0.946964
4/5/2015 6:00:00,4/5/2015 7:00:00,4/5/2015 11:00:00,4/5/2015,11,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,116.5370504,,123.71551968,94.20%,,125.70068052,,,43.89,7.32,2.454612,0.941976
4/5/2015 7:00:00,4/5/2015 8:00:00,4/5/2015 12:00:00,4/5/2015,12,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,135.6612185,,145.13598596,93.47%,,161.01041824,,,58.59,5.57,2.509514,0.934718
4/5/2015 8:00:00,4/5/2015 9:00:00,4/5/2015 13:00:00,4/5/2015,13,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,40.00433351,,43.40008648,92.18%,,47.58909987,,,16.19,2.12,2.599077,0.921757
4/5/2015 9:00:00,4/5/2015 10:00:00,4/5/2015 14:00:00,4/5/2015,14,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,50.52189029,,54.65861852,92.43%,,50.78163346,,,10.7,5.21,3.191806,0.924317
4/5/2015 10:00:00,4/5/2015 11:00:00,4/5/2015 15:00:00,4/5/2015,15,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,39.55407893,,42.28139824,93.55%,,48.03884064,,,11.93,2.83,3.254664,0.935496
4/5/2015 11:00:00,4/5/2015 12:00:00,4/5/2015 16:00:00,4/5/2015,16,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,36.19054627,,39.30388566,92.08%,,39.18967734,,,13.17,2.61,2.483503,0.920788
4/5/2015 12:00:00,4/5/2015 13:00:00,4/5/2015 17:00:00,4/5/2015,17,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,26.31935939,,28.12116692,93.59%,,27.06219642,,,7.84,2.34,2.658369,0.935927
4/5/2015 13:00:00,4/5/2015 14:00:00,4/5/2015 18:00:00,4/5/2015,18,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,51.95294795,,54.96288016,94.52%,,52.50921802,,,13.31,4.92,2.880374,0.945237
4/5/2015 14:00:00,4/5/2015 15:00:00,4/5/2015 19:00:00,4/5/2015,19,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,58.69713752,,63.21396496,92.85%,,77.39718447,,,24.49,2.48,2.869751,0.928547
4/5/2015 15:00:00,4/5/2015 16:00:00,4/5/2015 20:00:00,4/5/2015,20,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,58.592512,,63.425538,92.38%,,51.0960434,,,14.24,7.4,2.361185,0.9238
4/5/2015 16:00:00,4/5/2015 17:00:00,4/5/2015 21:00:00,4/5/2015,21,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,22.56654613,,24.1889472,93.29%,,19.771986,,,5.73,2.72,2.33988,0.932928
4/5/2015 17:00:00,4/5/2015 18:00:00,4/5/2015 22:00:00,4/5/2015,22,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,22.14360498,,23.97498192,92.36%,,26.44843284,,,7.56,1.52,2.912823,0.923613
4/5/2015 18:00:00,4/5/2015 19:00:00,4/5/2015 23:00:00,4/5/2015,23,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,54.54520111,,57.8924868,94.22%,,50.62618475,,,13.19,5.96,2.643665,0.942181
4/5/2015 19:00:00,4/5/2015 20:00:00,4/6/2015 0:00:00,4/6/2015,0,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,35.83130391,,41.4266336,86.49%,,52.00731834,,,15.98,1.6,2.958323,0.864934
4/5/2015 20:00:00,4/5/2015 21:00:00,4/6/2015 1:00:00,4/6/2015,1,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,102.2189138,,112.95344444,90.50%,,170.8896296,,,43.66,3.54,3.620543,0.904965
4/5/2015 21:00:00,4/5/2015 22:00:00,4/6/2015 2:00:00,4/6/2015,2,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,40.56924292,,42.95041386,94.46%,,46.32995529,,,15.24,2.37,2.630889,0.94456
4/5/2015 22:00:00,4/5/2015 23:00:00,4/6/2015 3:00:00,4/6/2015,3,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,43.9500266,,46.5523988,94.41%,,43.56316825,,,13.95,3.8,2.454263,0.944098
4/5/2015 23:00:00,4/6/2015 0:00:00,4/6/2015 4:00:00,4/6/2015,4,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,38.16784965,,40.60889068,93.99%,,44.03937372,,,15.74,1.82,2.507937,0.939889
4/6/2015 0:00:00,4/6/2015 1:00:00,4/6/2015 5:00:00,4/6/2015,5,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,31.84605657,,33.45124816,95.20%,,99.53369888,,,13.15,0.49,7.297192,0.952014
4/6/2015 1:00:00,4/6/2015 2:00:00,4/6/2015 6:00:00,4/6/2015,6,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,70.25035199,,74.7632088,93.96%,,64.02560164,,,37.21,0.1,1.716044,0.939638
4/6/2015 2:00:00,4/6/2015 3:00:00,4/6/2015 7:00:00,4/6/2015,7,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,46.36650282,,80.5285776,57.58%,,60.9858072,,,36.06,2.67,1.57464,0.575777
4/6/2015 3:00:00,4/6/2015 4:00:00,4/6/2015 8:00:00,4/6/2015,8,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,21.14541336,,24.77166276,85.36%,,26.6990109,,,8.64,1.41,2.656618,0.853613
4/6/2015 4:00:00,4/6/2015 5:00:00,4/6/2015 9:00:00,4/6/2015,9,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,28.80417833,,31.20476056,92.31%,,30.2976387,,,10.97,1.98,2.339586,0.92307
4/6/2015 5:00:00,4/6/2015 6:00:00,4/6/2015 10:00:00,4/6/2015,10,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,75.29765833,,79.5896075,94.61%,,121.80049633,,,22.18,3.75,4.697281,0.946074
4/6/2015 6:00:00,4/6/2015 7:00:00,4/6/2015 11:00:00,4/6/2015,11,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,164.8304402,,174.98090768,94.20%,,246.4143948,,,81.16,2.14,2.958156,0.941991
4/6/2015 7:00:00,4/6/2015 8:00:00,4/6/2015 12:00:00,4/6/2015,12,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,63.58063082,,67.46277628,94.25%,,73.22416584,,,11.65,5.03,4.389938,0.942455
4/6/2015 8:00:00,4/6/2015 9:00:00,4/6/2015 13:00:00,4/6/2015,13,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,72.79628085,,76.91215808,94.65%,,90.70210252,,,35.07,1.36,2.489764,0.946486
4/6/2015 9:00:00,4/6/2015 10:00:00,4/6/2015 14:00:00,4/6/2015,14,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,7.527623529,,8.00103688,94.08%,,6.49070744,,,1.5,0.94,2.660126,0.940831
4/6/2015 10:00:00,4/6/2015 11:00:00,4/6/2015 15:00:00,4/6/2015,15,PJMIIsched:2000,2,2,,,,,,,,2,-1.0000,-29.98,269.81901,,292.56379724,92.23%,,299.53685234,,,136.54,4.59,2.122418,0.922257
4/6/2015 11:00:00,4/6/2015 12:00:00,4/6/2015 16:00:00,4/6/2015,16,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,80.17896354,,85.4198106,93.86%,,91.72536165,,,25.23,5.94,2.942745,0.938646
4/6/2015 12:00:00,4/6/2015 13:00:00,4/6/2015 17:00:00,4/6/2015,17,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,49.80436248,,53.3793368,93.30%,,46.66767508,,,16.19,4.7,2.233972,0.933027
4/6/2015 13:00:00,4/6/2015 14:00:00,4/6/2015 18:00:00,4/6/2015,18,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,103.1055633,,109.69878966,93.99%,,99.91282917,,,27.18,10.41,2.657963,0.939897
4/6/2015 14:00:00,4/6/2015 15:00:00,4/6/2015 19:00:00,4/6/2015,19,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,208.7166926,,221.1307519,94.39%,,370.24891176,,,92.03,4.85,3.821727,0.943861
4/6/2015 15:00:00,4/6/2015 16:00:00,4/6/2015 20:00:00,4/6/2015,20,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,98.815993,,106.55899588,92.73%,,101.42034426,,,28.76,9.17,2.673882,0.927336
4/6/2015 16:00:00,4/6/2015 17:00:00,4/6/2015 21:00:00,4/6/2015,21,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,103.0424878,,111.1600625,92.70%,,125.80580225,,,46.12,3.75,2.522675,0.926974
4/6/2015 17:00:00,4/6/2015 18:00:00,4/6/2015 22:00:00,4/6/2015,22,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,58.00682362,,62.28579548,93.13%,,65.73253038,,,18.88,4.33,2.832078,0.931301
4/6/2015 18:00:00,4/6/2015 19:00:00,4/6/2015 23:00:00,4/6/2015,23,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,48.29555114,,52.1863008,92.54%,,57.1028704,,,17.5,3.1,2.771984,0.925445
4/6/2015 19:00:00,4/6/2015 20:00:00,4/7/2015 0:00:00,4/7/2015,0,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,35.87182118,,38.41270648,93.39%,,39.07481048,,,15.59,1.59,2.274436,0.933853
4/6/2015 20:00:00,4/6/2015 21:00:00,4/7/2015 1:00:00,4/7/2015,1,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,30.57593608,,33.53106212,91.19%,,51.90015376,,,13.7,0.86,3.564571,0.911869
4/6/2015 21:00:00,4/6/2015 22:00:00,4/7/2015 2:00:00,4/7/2015,2,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,79.49668973,,85.004742,93.52%,,153.34820916,,,24.62,3.25,5.502268,0.935203
4/6/2015 22:00:00,4/6/2015 23:00:00,4/7/2015 3:00:00,4/7/2015,3,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,48.80191251,,51.7323428,94.34%,,57.5220915,,,19.39,2.46,2.63259,0.943354
4/6/2015 23:00:00,4/7/2015 0:00:00,4/7/2015 4:00:00,4/7/2015,4,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,55.44050506,,58.5559139,94.68%,,75.1800354,,,19.93,2.83,3.303165,0.946796
4/7/2015 0:00:00,4/7/2015 1:00:00,4/7/2015 5:00:00,4/7/2015,5,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,48.52687926,,51.20116744,94.78%,,43.79099204,,,20.16,2.86,1.902302,0.947769
4/7/2015 1:00:00,4/7/2015 2:00:00,4/7/2015 6:00:00,4/7/2015,6,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,35.4168749,,38.1414318,92.86%,,25.62384175,,,13.99,3.46,1.468415,0.928567
4/7/2015 2:00:00,4/7/2015 3:00:00,4/7/2015 7:00:00,4/7/2015,7,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,36.60355339,,38.58655504,94.86%,,37.9393644,,,12.26,2.79,2.520888,0.948609
4/7/2015 3:00:00,4/7/2015 4:00:00,4/7/2015 8:00:00,4/7/2015,8,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,25.78105443,,27.29101152,94.47%,,31.7569104,,,12.39,0.51,2.461776,0.944672
4/7/2015 4:00:00,4/7/2015 5:00:00,4/7/2015 9:00:00,4/7/2015,9,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,38.71797445,,40.9750004,94.49%,,29.12077315,,,15.15,3.4,1.569853,0.944917
4/7/2015 5:00:00,4/7/2015 6:00:00,4/7/2015 10:00:00,4/7/2015,10,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,62.13635039,,65.65555372,94.64%,,83.76166076,,,22.85,3.09,3.229054,0.946399
4/7/2015 6:00:00,4/7/2015 7:00:00,4/7/2015 11:00:00,4/7/2015,11,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,346.5410595,,364.66337038,95.03%,,468.5526911,,,163.43,6.87,2.751337,0.950304
4/7/2015 7:00:00,4/7/2015 8:00:00,4/7/2015 12:00:00,4/7/2015,12,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,87.71367739,,93.05740586,94.26%,,141.4201397,,,31.09,3.81,4.052153,0.942576
4/7/2015 8:00:00,4/7/2015 9:00:00,4/7/2015 13:00:00,4/7/2015,13,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,179.792425,,190.73974178,94.26%,,180.52267945,,,70.32,11.33,2.210933,0.942606
4/7/2015 9:00:00,4/7/2015 10:00:00,4/7/2015 14:00:00,4/7/2015,14,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,81.97161234,,87.84332362,93.32%,,79.09830047,,,27.62,7.17,2.273593,0.933157
4/7/2015 10:00:00,4/7/2015 11:00:00,4/7/2015 15:00:00,4/7/2015,15,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,108.9352898,,115.59543648,94.24%,,118.10960253,,,40.73,6.88,2.480773,0.942384
4/7/2015 11:00:00,4/7/2015 12:00:00,4/7/2015 16:00:00,4/7/2015,16,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,69.66753541,,74.68646592,93.28%,,80.72391492,,,24.81,4.56,2.748516,0.9328
4/7/2015 12:00:00,4/7/2015 13:00:00,4/7/2015 17:00:00,4/7/2015,17,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,195.5836926,,210.80872,92.78%,,218.45601795,,,87.01,8,2.299295,0.927778
4/7/2015 13:00:00,4/7/2015 14:00:00,4/7/2015 18:00:00,4/7/2015,18,PJMIIsched:2000,2,2,,,,,,,,2,-1.0000,-91.97,616.4882047,,654.49957656,94.19%,,951.08189358,,,308.45,6.22,3.022474,0.941923
4/7/2015 14:00:00,4/7/2015 15:00:00,4/7/2015 19:00:00,4/7/2015,19,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,88.29434007,,93.3837547,94.55%,,181.6713983,,,29.85,3.05,5.521927,0.9455
4/7/2015 15:00:00,4/7/2015 16:00:00,4/7/2015 20:00:00,4/7/2015,20,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,76.03714224,,80.62665322,94.31%,,92.16467028,,,31.63,3.29,2.639309,0.943077
4/7/2015 16:00:00,4/7/2015 17:00:00,4/7/2015 21:00:00,4/7/2015,21,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,78.28289844,,83.60538442,93.63%,,81.35940449,,,26.76,6.07,2.478203,0.936338
4/7/2015 17:00:00,4/7/2015 18:00:00,4/7/2015 22:00:00,4/7/2015,22,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,54.78013552,,58.53297736,93.59%,,63.31810572,,,19.88,3.46,2.712858,0.935885
4/7/2015 18:00:00,4/7/2015 19:00:00,4/7/2015 23:00:00,4/7/2015,23,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,62.15841071,,66.45904176,93.53%,,73.6718085,,,15.33,4.92,3.638114,0.935289
4/7/2015 19:00:00,4/7/2015 20:00:00,4/8/2015 0:00:00,4/8/2015,0,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,96.13949145,,105.32141216,91.28%,,151.95440305,,,29.77,5.28,4.335361,0.91282
4/7/2015 20:00:00,4/7/2015 21:00:00,4/8/2015 1:00:00,4/8/2015,1,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,34.22017625,,36.02404424,94.99%,,42.04843452,,,15.4,1.02,2.560806,0.949926
4/7/2015 21:00:00,4/7/2015 22:00:00,4/8/2015 2:00:00,4/8/2015,2,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,49.39751022,,52.43908184,94.20%,,64.98575104,,,14.76,3.16,3.626437,0.941998
4/7/2015 22:00:00,4/7/2015 23:00:00,4/8/2015 3:00:00,4/8/2015,3,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,67.318678,,72.275397,93.14%,,68.68437,,,14.73,6.67,3.20955,0.931419
4/7/2015 23:00:00,4/8/2015 0:00:00,4/8/2015 4:00:00,4/8/2015,4,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,63.79428327,,69.2618858,92.11%,,72.65499718,,,22.74,4.45,2.672122,0.921059
4/8/2015 0:00:00,4/8/2015 1:00:00,4/8/2015 5:00:00,4/8/2015,5,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,31.61379767,,33.3570012,94.77%,,31.63207588,,,14.98,0.85,1.998236,0.947741
4/8/2015 1:00:00,4/8/2015 2:00:00,4/8/2015 6:00:00,4/8/2015,6,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,33.46932297,,35.32781324,94.74%,,32.44917,,,12.71,2.29,2.163278,0.947393
4/8/2015 2:00:00,4/8/2015 3:00:00,4/8/2015 7:00:00,4/8/2015,7,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,43.05125906,,45.4392747,94.74%,,34.06669695,,,15.92,3.97,1.712755,0.947446
4/8/2015 3:00:00,4/8/2015 4:00:00,4/8/2015 8:00:00,4/8/2015,8,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,34.99680493,,37.0842004,94.37%,,29.51682296,,,12.78,3.1,1.858742,0.943712
4/8/2015 4:00:00,4/8/2015 5:00:00,4/8/2015 9:00:00,4/8/2015,9,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,19.43607176,,20.51025536,94.76%,,21.51576768,,,10,0.12,2.126064,0.947627
4/8/2015 5:00:00,4/8/2015 6:00:00,4/8/2015 10:00:00,4/8/2015,10,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,47.87980144,,54.7123322,87.51%,,42.97799188,,,12.17,6.65,2.283634,0.875119
4/8/2015 6:00:00,4/8/2015 7:00:00,4/8/2015 11:00:00,4/8/2015,11,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,87.1105448,,99.92514528,87.18%,,109.58324424,,,34.3,5.72,2.738212,0.871758
4/8/2015 7:00:00,4/8/2015 8:00:00,4/8/2015 12:00:00,4/8/2015,12,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,50.94754824,,53.95682848,94.42%,,60.42856176,,,17.48,3.26,2.913624,0.944228
4/8/2015 8:00:00,4/8/2015 9:00:00,4/8/2015 13:00:00,4/8/2015,13,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,88.49168699,,93.66499182,94.48%,,72.39407489,,,21.14,11.63,2.209157,0.944768
4/8/2015 9:00:00,4/8/2015 10:00:00,4/8/2015 14:00:00,4/8/2015,14,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,105.0809721,,111.3673234,94.36%,,112.8852771,,,37.82,7.11,2.51247,0.943553
4/8/2015 10:00:00,4/8/2015 11:00:00,4/8/2015 15:00:00,4/8/2015,15,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,69.24433758,,74.22044748,93.30%,,66.75093225,,,21.09,6.66,2.405439,0.932955
4/8/2015 11:00:00,4/8/2015 12:00:00,4/8/2015 16:00:00,4/8/2015,16,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,66.03134973,,71.1550851,92.80%,,62.19723153,,,19.26,6.85,2.382123,0.927992
4/8/2015 12:00:00,4/8/2015 13:00:00,4/8/2015 17:00:00,4/8/2015,17,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,67.52647742,,72.50059848,93.14%,,60.13308612,,,21.36,7.03,2.118108,0.931392
4/8/2015 13:00:00,4/8/2015 14:00:00,4/8/2015 18:00:00,4/8/2015,18,PJMIIsched:2000,2,2,,,,,,,,2,-1.0000,-38.18,101.3615065,,108.80110868,93.16%,,110.90885688,,,35.89,7.19,2.574486,0.931622
4/8/2015 14:00:00,4/8/2015 15:00:00,4/8/2015 19:00:00,4/8/2015,19,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,79.00047666,,84.1790901,93.85%,,92.47067865,,,23.52,5.91,3.142055,0.938481
4/8/2015 15:00:00,4/8/2015 16:00:00,4/8/2015 20:00:00,4/8/2015,20,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,82.75947553,,89.8427693,92.12%,,97.58764984,,,25.41,6.35,3.072659,0.921159
4/8/2015 16:00:00,4/8/2015 17:00:00,4/8/2015 21:00:00,4/8/2015,21,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,72.05277859,,77.08586916,93.47%,,67.5710997,,,23.04,6.86,2.259903,0.934708
4/8/2015 17:00:00,4/8/2015 18:00:00,4/8/2015 22:00:00,4/8/2015,22,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,79.00913433,,86.1665596,91.69%,,86.15927664,,,25.91,6.45,2.662524,0.916935
4/8/2015 18:00:00,4/8/2015 19:00:00,4/8/2015 23:00:00,4/8/2015,23,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,66.06896036,,70.34846876,93.92%,,61.3566382,,,22.86,5.74,2.145337,0.939167
4/8/2015 19:00:00,4/8/2015 20:00:00,4/9/2015 0:00:00,4/9/2015,0,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,65.31781272,,70.91768596,92.10%,,128.67219464,,,32.89,0.67,3.834094,0.921037
4/8/2015 20:00:00,4/8/2015 21:00:00,4/9/2015 1:00:00,4/9/2015,1,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,36.82561788,,39.4548496,93.34%,,41.02079718,,,17.98,0.8,2.184281,0.933361
4/8/2015 21:00:00,4/8/2015 22:00:00,4/9/2015 2:00:00,4/9/2015,2,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,71.18499245,,89.28548084,79.73%,,78.46428062,,,42.1,1.41,1.803362,0.797274
4/8/2015 22:00:00,4/8/2015 23:00:00,4/9/2015 3:00:00,4/9/2015,3,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,84.0858065,,89.94481152,93.49%,,142.91606208,,,26.22,3.96,4.735456,0.93486
4/8/2015 23:00:00,4/9/2015 0:00:00,4/9/2015 4:00:00,4/9/2015,4,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,91.30017321,,98.18817164,92.98%,,94.23060526,,,27.32,8.21,2.652142,0.929849
4/9/2015 0:00:00,4/9/2015 1:00:00,4/9/2015 5:00:00,4/9/2015,5,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,43.18138811,,46.1595072,93.55%,,49.6397376,,,13.2,3.28,3.01212,0.935482
4/9/2015 1:00:00,4/9/2015 2:00:00,4/9/2015 6:00:00,4/9/2015,6,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,31.39483822,,33.56921712,93.52%,,26.75545182,,,11.94,2.64,1.835079,0.935227
4/9/2015 2:00:00,4/9/2015 3:00:00,4/9/2015 7:00:00,4/9/2015,7,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,35.14038201,,37.2076384,94.44%,,26.16892785,,,11.77,4.16,1.642745,0.94444
4/9/2015 3:00:00,4/9/2015 4:00:00,4/9/2015 8:00:00,4/9/2015,8,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,34.80087984,,36.899463,94.31%,,30.47013021,,,11.19,3.5,2.074209,0.943127
4/9/2015 4:00:00,4/9/2015 5:00:00,4/9/2015 9:00:00,4/9/2015,9,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,47.87809739,,50.43516,94.93%,,30.72765424,,,9.28,10,1.593758,0.9493
4/9/2015 5:00:00,4/9/2015 6:00:00,4/9/2015 10:00:00,4/9/2015,10,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,63.00525535,,67.26530142,93.67%,,62.30901651,,,17.4,6.13,2.648067,0.936668
4/9/2015 6:00:00,4/9/2015 7:00:00,4/9/2015 11:00:00,4/9/2015,11,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,636.8928802,,673.511712,94.56%,,916.3043505,,,327.9,3.2,2.767455,0.94563
4/9/2015 7:00:00,4/9/2015 8:00:00,4/9/2015 12:00:00,4/9/2015,12,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,120.5244066,,128.1769554,94.03%,,212.6845,,,45.67,4.33,4.25369,0.940297
4/9/2015 8:00:00,4/9/2015 9:00:00,4/9/2015 13:00:00,4/9/2015,13,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,106.1759142,,112.69976554,94.21%,,154.24113381,,,42.08,4.29,3.326313,0.942113
4/9/2015 9:00:00,4/9/2015 10:00:00,4/9/2015 14:00:00,4/9/2015,14,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,68.79457007,,72.9645681,94.28%,,60.7539792,,,20.53,7.31,2.182255,0.942849
4/9/2015 10:00:00,4/9/2015 11:00:00,4/9/2015 15:00:00,4/9/2015,15,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,49.67893861,,52.74097408,94.19%,,35.83423872,,,9.32,8.46,2.015424,0.941942
4/9/2015 11:00:00,4/9/2015 12:00:00,4/9/2015 16:00:00,4/9/2015,16,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,10.95178818,,11.66594216,93.88%,,11.58029188,,,3.6,0.86,2.596478,0.938783
4/9/2015 12:00:00,4/9/2015 13:00:00,4/9/2015 17:00:00,4/9/2015,17,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,39.6003643,,42.7,92.74%,,48.9885998,,,21.35,0,2.294548,0.927409
4/9/2015 13:00:00,4/9/2015 14:00:00,4/9/2015 18:00:00,4/9/2015,18,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,35.56432828,,37.9067776,93.82%,,42.4982808,,,17.15,0.76,2.37288,0.938205
4/9/2015 14:00:00,4/9/2015 15:00:00,4/9/2015 19:00:00,4/9/2015,19,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,54.44832457,,58.19870748,93.56%,,48.10912785,,,20.31,4.54,1.935981,0.935559
4/9/2015 15:00:00,4/9/2015 16:00:00,4/9/2015 20:00:00,4/9/2015,20,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,87.91810981,,102.8597182,85.47%,,126.7584126,,,33.65,5.49,3.23859,0.854738
4/9/2015 16:00:00,4/9/2015 17:00:00,4/9/2015 21:00:00,4/9/2015,21,PJMIIsched:2000,2,2,,,,,,,,2,-1.0000,-37.6,97.71606334,,104.2378059,93.74%,,106.9223174,,,33.23,7.13,2.649215,0.937434
