,Datetime EST HE,Datetime GMT HB,Date GMT,HB GMT,Mango Readable,20,"Bid Amount
","TAIT
MW Out Unplanned",Mango Readable,Mango Readable,Mango Readable,Mango Readable,"TAIT
MW Out Planned",Comments,"PJM Accepted Availability
mwh_available","energy_losses
(MWh)","energy_cost
$","gross_revenue
[RMCP Revenue]
$","other_charge
$",potential_revenue,revenue_capture,Latest Update,"
hrly_dam_reg_mcp
[(RMCCP+RMPCP) x BF]
$","
Injections
MWh","Reprocess
Data From",RMCCP,RMPCP,Benefits Factor,Hrly Perf Score
4/12/2014 22:00:00,4/12/2014 23:00:00,4/13/2014 3:00:00,4/13/2014,3,TAITsched:19000,19,19,0,TAITbid:19000,TAITUnscheduled:0,TAITPlanned:1000,TAITSettled:19000,1,M05E20,19,-1.0000,-32.45,693.9967635,,751.047536,0.924038400014137,,62.40723144,,,19.67,7.9,2.263592,0.972672
4/12/2014 23:00:00,4/13/2014 0:00:00,4/13/2014 4:00:00,4/13/2014,4,TAITsched:19000,19,19,0,TAITbid:19000,TAITUnscheduled:0,TAITPlanned:1000,TAITSettled:19000,1,M05E20,19,-2.0000,-44.66,1145.192462,,1283.0696516,0.892541149712281,,276.94995868,,,29.9,4.22,8.116939,0.939517
4/13/2014 0:00:00,4/13/2014 1:00:00,4/13/2014 5:00:00,4/13/2014,5,TAITsched:19000,19,19,0,TAITbid:19000,TAITUnscheduled:0,TAITPlanned:1000,TAITSettled:19000,1,M05E20,19,1.0000,23.45,303.3665341,,375.5036598,0.807892349868383,,48.30866088,,,3.81,1.71,8.751569,0.850413
4/13/2014 1:00:00,4/13/2014 2:00:00,4/13/2014 6:00:00,4/13/2014,6,TAITsched:19000,19,19,0,TAITbid:19000,TAITUnscheduled:0,TAITPlanned:1000,TAITSettled:19000,1,M05E20,19,0.0000,0,252.0784184,,277.244772,0.909226949823241,,29.93313312,,,8.76,1.8,2.834577,0.957081
4/13/2014 2:00:00,4/13/2014 3:00:00,4/13/2014 7:00:00,4/13/2014,7,TAITsched:19000,19,19,0,TAITbid:19000,TAITUnscheduled:0,TAITPlanned:1000,TAITSettled:19000,1,M05E20,19,-2.0000,-41.1,531.1569804,,574.7876448,0.924092550014394,,47.55692754,,,25.1,2.08,1.749703,0.972729
4/13/2014 3:00:00,4/13/2014 4:00:00,4/13/2014 8:00:00,4/13/2014,8,TAITsched:19000,19,19,0,TAITbid:19000,TAITUnscheduled:0,TAITPlanned:1000,TAITSettled:19000,1,M05E20,19,0.0000,0,124.8678656,,135.9629376,0.91839634980055,,9.79980678,,,3.55,1.76,1.845538,0.966733
4/13/2014 4:00:00,4/13/2014 5:00:00,4/13/2014 9:00:00,4/13/2014,9,TAITsched:19000,19,19,0,TAITbid:19000,TAITUnscheduled:0,TAITPlanned:1000,TAITSettled:19000,1,M05E20,19,-1.0000,-22.32,93.11218945,,101.3613016,0.918616749984592,,5.77128417,,,0.49,1.88,2.435141,0.966965
4/13/2014 5:00:00,4/13/2014 6:00:00,4/13/2014 10:00:00,4/13/2014,10,TAITsched:19000,19,19,0,TAITbid:19000,TAITUnscheduled:0,TAITPlanned:1000,TAITSettled:19000,1,M05E20,19,-4.0000,-93.2,637.1546665,,690.224548,0.92311215001875,,68.47753122,,,22.07,4.9,2.539026,0.971697
4/13/2014 6:00:00,4/13/2014 7:00:00,4/13/2014 11:00:00,4/13/2014,11,TAITsched:19000,19,19,0,TAITbid:19000,TAITUnscheduled:0,TAITPlanned:1000,TAITSettled:19000,1,M05E20,19,2.0000,51.16,839.0232893,,999.982348,0.839038100000541,,87.3182642,,,21.62,10.41,2.72614,0.883198
4/13/2014 7:00:00,4/13/2014 8:00:00,4/13/2014 12:00:00,4/13/2014,12,TAITsched:19000,19,19,0,TAITbid:19000,TAITUnscheduled:0,TAITPlanned:1000,TAITSettled:19000,1,M05E20,19,-1.0000,-25.86,460.7082767,,506.9474616,0.908789000039447,,63.148341,,,19.86,1.89,2.903372,0.95662
4/13/2014 8:00:00,4/13/2014 9:00:00,4/13/2014 13:00:00,4/13/2014,13,TAITsched:19000,19,19,0,TAITbid:19000,TAITUnscheduled:0,TAITPlanned:1000,TAITSettled:19000,1,M05E20,19,-1.0000,-28.56,627.6511359,,674.6968354,0.930271349987719,,68.80075146,,,20.09,4.97,2.745441,0.979233
4/13/2014 9:00:00,4/13/2014 10:00:00,4/13/2014 14:00:00,4/13/2014,14,TAITsched:19000,19,19,0,TAITbid:19000,TAITUnscheduled:0,TAITPlanned:1000,TAITSettled:19000,1,M05E20,19,0.0000,0,424.7575266,,462.408264,0.918576850088475,,52.7817782,,,14.75,2.78,3.01094,0.966923
4/13/2014 10:00:00,4/13/2014 11:00:00,4/13/2014 15:00:00,4/13/2014,15,TAITsched:19000,19,19,0,TAITbid:19000,TAITUnscheduled:0,TAITPlanned:1000,TAITSettled:19000,1,M05E20,19,-1.0000,-29.8,414.6118814,,451.8146868,0.917659149897294,,53.23267284,,,18.5,1.54,2.656321,0.965957
4/13/2014 11:00:00,4/13/2014 12:00:00,4/13/2014 16:00:00,4/13/2014,16,TAITsched:19000,19,19,0,TAITbid:19000,TAITUnscheduled:0,TAITPlanned:1000,TAITSettled:19000,1,M05E20,19,-1.0000,-31.6,507.6546281,,549.931968,0.923122599957673,,68.97332992,,,21.49,2.05,2.930048,0.971708
4/13/2014 12:00:00,4/13/2014 13:00:00,4/13/2014 17:00:00,4/13/2014,17,TAITsched:19000,19,19,0,TAITbid:19000,TAITUnscheduled:0,TAITPlanned:1000,TAITSettled:19000,1,M05E20,19,-1.0000,-32.47,503.4773118,,549.838483,0.9156822000762,,62.19258812,,,22.83,1.85,2.519959,0.963876
4/13/2014 13:00:00,4/13/2014 14:00:00,4/13/2014 18:00:00,4/13/2014,18,TAITsched:19000,19,19,0,TAITbid:19000,TAITUnscheduled:0,TAITPlanned:1000,TAITSettled:19000,1,M05E20,19,-2.0000,-62.28,453.0403452,,502.5693876,0.901448349975067,,51.15646233,,,20.55,2.02,2.266569,0.948893
4/13/2014 14:00:00,4/13/2014 15:00:00,4/13/2014 19:00:00,4/13/2014,19,TAITsched:19000,19,19,0,TAITbid:19000,TAITUnscheduled:0,TAITPlanned:1000,TAITSettled:19000,1,M05E20,19,0.0000,0,468.899191,,506.884316,0.925061549941506,,53.68442683,,,21.13,1.8,2.341231,0.973749
4/13/2014 15:00:00,4/13/2014 16:00:00,4/13/2014 20:00:00,4/13/2014,20,TAITsched:19000,19,19,0,TAITbid:19000,TAITUnscheduled:0,TAITPlanned:1000,TAITSettled:19000,1,M05E20,19,-1.0000,-32.13,466.7165854,,501.2162254,0.931168150088383,,58.38692234,,,19.77,1.97,2.685691,0.980177
4/13/2014 16:00:00,4/13/2014 17:00:00,4/13/2014 21:00:00,4/13/2014,21,TAITsched:19000,19,19,0,TAITbid:19000,TAITUnscheduled:0,TAITPlanned:1000,TAITSettled:19000,1,M05E20,19,-1.0000,-33.25,553.4844219,,600.14852,0.922245749935366,,63.1217362,,,25.4,2,2.303713,0.970785
4/13/2014 17:00:00,4/13/2014 18:00:00,4/13/2014 22:00:00,4/13/2014,22,TAITsched:19000,19,19,0,TAITbid:19000,TAITUnscheduled:0,TAITPlanned:1000,TAITSettled:19000,1,M05E20,19,-2.0000,-72.14,647.2106305,,697.9855172,0.927255099928598,,95.17222662,,,29.48,1.78,3.044537,0.976058
4/13/2014 18:00:00,4/13/2014 19:00:00,4/13/2014 23:00:00,4/13/2014,23,TAITsched:19000,19,19,0,TAITbid:19000,TAITUnscheduled:0,TAITPlanned:1000,TAITSettled:19000,1,M05E20,19,-1.0000,-31.86,670.8510368,,729.1204472,0.920082600037115,,139.21872891,,,27.05,1.96,4.798991,0.968508
4/13/2014 19:00:00,4/13/2014 20:00:00,4/14/2014 0:00:00,4/14/2014,0,TAITsched:19000,19,19,0,TAITbid:19000,TAITUnscheduled:0,TAITPlanned:1000,TAITSettled:19000,1,M05E20,19,-2.0000,-68,522.2242783,,625.3004638,0.835157349998434,,77.37905035,,,25.64,2.01,2.798519,0.879113
4/13/2014 20:00:00,4/13/2014 21:00:00,4/14/2014 1:00:00,4/14/2014,1,TAITsched:19000,19,19,0,TAITbid:19000,TAITUnscheduled:0,TAITPlanned:1000,TAITSettled:19000,1,M05E20,19,1.0000,58.51,1103.367245,,1355.1086184,0.814227900271762,,231.42449673,,,61.77,1.64,3.649653,0.857082
4/13/2014 21:00:00,4/13/2014 22:00:00,4/14/2014 2:00:00,4/14/2014,2,TAITsched:19000,19,19,0,TAITbid:19000,TAITUnscheduled:0,TAITPlanned:1000,TAITSettled:19000,1,M05E20,19,0.0000,0,1146.573182,,1348.7209636,0.850118900012922,,170.52804378,,,63.8,1.39,2.615862,0.894862
4/13/2014 22:00:00,4/13/2014 23:00:00,4/14/2014 3:00:00,4/14/2014,3,TAITsched:19000,19,19,0,TAITbid:19000,TAITUnscheduled:0,TAITPlanned:1000,TAITSettled:19000,1,M05E20,19,-2.0000,-62.74,585.8957029,,634.9908456,0.922683700024667,,58.77682686,,,19.17,5.22,2.409874,0.971246
4/13/2014 23:00:00,4/14/2014 0:00:00,4/14/2014 4:00:00,4/14/2014,4,TAITsched:19000,19,19,0,TAITbid:19000,TAITUnscheduled:0,TAITPlanned:1000,TAITSettled:19000,1,M05E20,19,-1.0000,-28.37,635.3632224,,693.4428016,0.916244600036238,,65.709854,,,17.28,6.22,2.796164,0.964468
4/14/2014 0:00:00,4/14/2014 1:00:00,4/14/2014 5:00:00,4/14/2014,5,TAITsched:19000,19,19,0,TAITbid:19000,TAITUnscheduled:0,TAITPlanned:1000,TAITSettled:19000,1,M05E20,19,-1.0000,-25.18,407.1048597,,435.511372,0.93477435004843,,31.8094922,,,12.24,5.24,1.819765,0.983973
4/14/2014 1:00:00,4/14/2014 2:00:00,4/14/2014 6:00:00,4/14/2014,6,TAITsched:19000,19,19,0,TAITbid:19000,TAITUnscheduled:0,TAITPlanned:1000,TAITSettled:19000,1,M05E20,19,0.0000,0,148.7839115,,159.7847736,0.931151999955019,,12.54837666,,,3.03,1.98,2.504666,0.98016
4/14/2014 2:00:00,4/14/2014 3:00:00,4/14/2014 7:00:00,4/14/2014,7,TAITsched:19000,19,19,0,TAITbid:19000,TAITUnscheduled:0,TAITPlanned:1000,TAITSettled:19000,1,M05E20,19,-1.0000,-24.97,102.196117,,109.900576,0.929896099907611,,7.106432,,,1.32,1.88,2.22076,0.978838
4/14/2014 3:00:00,4/14/2014 4:00:00,4/14/2014 8:00:00,4/14/2014,8,TAITsched:19000,19,19,0,TAITbid:19000,TAITUnscheduled:0,TAITPlanned:1000,TAITSettled:19000,1,M05E20,19,-1.0000,-24.98,107.0773676,,115.1993664,0.929496150423272,,7.93243988,,,1.58,1.76,2.374982,0.978417
4/14/2014 4:00:00,4/14/2014 5:00:00,4/14/2014 9:00:00,4/14/2014,9,TAITsched:19000,19,19,0,TAITbid:19000,TAITUnscheduled:0,TAITPlanned:1000,TAITSettled:19000,1,M05E20,19,-1.0000,-25.21,108.9638088,,117.988016,0.92351590012328,,7.0375728,,,0.7,1.98,2.62596,0.972122
4/14/2014 5:00:00,4/14/2014 6:00:00,4/14/2014 10:00:00,4/14/2014,10,TAITsched:19000,19,19,0,TAITbid:19000,TAITUnscheduled:0,TAITPlanned:1000,TAITSettled:19000,1,M05E20,19,-1.0000,-26.6,156.0386529,,168.087302,0.928319099916304,,13.6283769,,,3.46,1.97,2.50983,0.977178
4/14/2014 6:00:00,4/14/2014 7:00:00,4/14/2014 11:00:00,4/14/2014,11,TAITsched:19000,19,19,0,TAITbid:19000,TAITUnscheduled:0,TAITPlanned:1000,TAITSettled:19000,1,M05E20,19,-1.0000,-33.3,283.2169134,,305.0729332,0.928358050087414,,30.22507508,,,10.82,1.86,2.383681,0.977219
4/14/2014 7:00:00,4/14/2014 8:00:00,4/14/2014 12:00:00,4/14/2014,12,TAITsched:19000,19,19,0,TAITbid:19000,TAITUnscheduled:0,TAITPlanned:1000,TAITSettled:19000,1,M05E20,19,-2.0000,-67.58,367.5742269,,396.8217348,0.92629559992539,,42.23758413,,,14.23,2.18,2.573893,0.975048
4/14/2014 8:00:00,4/14/2014 9:00:00,4/14/2014 13:00:00,4/14/2014,13,TAITsched:19000,19,19,0,TAITbid:19000,TAITUnscheduled:0,TAITPlanned:1000,TAITSettled:19000,1,M05E20,19,-1.0000,-49.25,1259.32215,,1376.5340218,0.914850000113524,,157.49468361,,,60.68,3.31,2.461239,0.963
4/14/2014 9:00:00,4/14/2014 10:00:00,4/14/2014 14:00:00,4/14/2014,14,TAITsched:19000,19,19,0,TAITbid:19000,TAITUnscheduled:0,TAITPlanned:1000,TAITSettled:19000,1,M05E20,19,0.0000,0,387.4858545,,432.7031618,0.895500400062018,,56.13727186,,,14.71,2.07,3.345487,0.942632
4/14/2014 10:00:00,4/14/2014 11:00:00,4/14/2014 15:00:00,4/14/2014,15,TAITsched:19000,19,19,0,TAITbid:19000,TAITUnscheduled:0,TAITPlanned:1000,TAITSettled:19000,1,M05E20,19,-1.0000,-37.8,332.3452023,,361.5759808,0.91915730011898,,29.09754656,,,10.26,3.77,2.073952,0.967534
4/14/2014 11:00:00,4/14/2014 12:00:00,4/14/2014 16:00:00,4/14/2014,16,TAITsched:19000,19,19,0,TAITbid:19000,TAITUnscheduled:0,TAITPlanned:1000,TAITSettled:19000,1,M05E20,19,-1.0000,-59.34,751.8033942,,822.096195,0.91449564998899,,110.27577447,,,34.32,2.25,3.015471,0.962627
4/14/2014 12:00:00,4/14/2014 13:00:00,4/14/2014 17:00:00,4/14/2014,17,TAITsched:19000,19,19,0,TAITbid:19000,TAITUnscheduled:0,TAITPlanned:1000,TAITSettled:19000,1,M05E20,19,-2.0000,-113.86,906.6144477,,1044.9501166,0.867615050036925,,156.26059691,,,46.52,1.77,3.235879,0.913279
4/14/2014 13:00:00,4/14/2014 14:00:00,4/14/2014 18:00:00,4/14/2014,18,TAITsched:19000,19,19,0,TAITbid:19000,TAITUnscheduled:0,TAITPlanned:1000,TAITSettled:19000,1,M05E20,19,-2.0000,-107.16,1195.002652,,1471.3232672,0.812195850252642,,365.02377184,,,57.24,2.68,6.091852,0.854943
4/14/2014 14:00:00,4/14/2014 15:00:00,4/14/2014 19:00:00,4/14/2014,19,TAITsched:19000,19,19,0,TAITbid:19000,TAITUnscheduled:0,TAITPlanned:1000,TAITSettled:19000,1,M05E20,19,1.0000,37.28,548.7955588,,659.4146396,0.832246549959671,,73.60869327,,,23.09,3.58,2.759981,0.876049
4/14/2014 15:00:00,4/14/2014 16:00:00,4/14/2014 20:00:00,4/14/2014,20,TAITsched:19000,19,19,0,TAITbid:19000,TAITUnscheduled:0,TAITPlanned:1000,TAITSettled:19000,1,M05E20,19,-1.0000,-37.37,434.3831839,,562.8765608,0.771720149943042,,56.88478957,,,20.81,3.08,2.381113,0.812337
4/14/2014 16:00:00,4/14/2014 17:00:00,4/14/2014 21:00:00,4/14/2014,21,TAITsched:19000,19,19,0,TAITbid:19000,TAITUnscheduled:0,TAITPlanned:1000,TAITSettled:19000,1,M05E20,19,1.0000,36.64,909.7512178,,990.753759,0.91824150000525,,120.302904,,,44.43,1.97,2.592735,0.96657
4/14/2014 17:00:00,4/14/2014 18:00:00,4/14/2014 22:00:00,4/14/2014,22,TAITsched:19000,19,19,0,TAITbid:19000,TAITUnscheduled:0,TAITPlanned:1000,TAITSettled:19000,1,M05E20,19,-2.0000,-87.36,849.9898001,,912.5565478,0.931437949954075,,98.32553993,,,34.54,4.39,2.525701,0.980461
4/14/2014 18:00:00,4/14/2014 19:00:00,4/14/2014 23:00:00,4/14/2014,23,TAITsched:19000,19,19,0,TAITbid:19000,TAITUnscheduled:0,TAITPlanned:1000,TAITSettled:19000,1,M05E20,19,-2.0000,-79.08,1046.328945,,1132.4565088,0.923946250358643,,134.19369288,,,44.63,4.38,2.738088,0.972575
4/14/2014 19:00:00,4/14/2014 20:00:00,4/15/2014 0:00:00,4/15/2014,0,TAITsched:19000,19,19,0,TAITbid:19000,TAITUnscheduled:0,TAITPlanned:1000,TAITSettled:19000,1,M05E20,19,0.0000,0,918.3962765,,982.3273696,0.93491875002319,,91.63455224,,,41.01,3.98,2.036776,0.984125
4/14/2014 20:00:00,4/14/2014 21:00:00,4/15/2014 1:00:00,4/15/2014,1,TAITsched:19000,19,19,0,TAITbid:19000,TAITUnscheduled:0,TAITPlanned:1000,TAITSettled:19000,1,M05E20,19,-2.0000,-87.5,587.5031068,,646.4356736,0.908834599935049,,130.93626888,,,17.35,2.24,6.683832,0.956668
4/14/2014 21:00:00,4/14/2014 22:00:00,4/15/2014 2:00:00,4/15/2014,2,TAITsched:19000,19,19,0,TAITbid:19000,TAITUnscheduled:0,TAITPlanned:1000,TAITSettled:19000,1,M05E20,19,-1.0000,-42.04,1429.775857,,1569.7397388,0.91083624989516,,196.73294604,,,54.85,7.49,3.155806,0.958775
4/14/2014 22:00:00,4/14/2014 23:00:00,4/15/2014 3:00:00,4/15/2014,3,TAITsched:19000,19,19,0,TAITbid:19000,TAITUnscheduled:0,TAITPlanned:1000,TAITSettled:19000,1,M05E20,19,0.0000,0,1582.478814,,1709.8751108,0.925493800105439,,192.50506392,,,60.11,9.13,2.780258,0.974204
4/14/2014 23:00:00,4/15/2014 0:00:00,4/15/2014 4:00:00,4/15/2014,4,TAITsched:19000,19,19,0,TAITbid:19000,TAITUnscheduled:0,TAITPlanned:1000,TAITSettled:19000,1,M05E20,19,0.0000,0,760.6703107,,841.3159092,0.904143499940842,,95.12155576,,,15.55,6.01,4.411946,0.95173
4/15/2014 0:00:00,4/15/2014 1:00:00,4/15/2014 5:00:00,4/15/2014,5,TAITsched:19000,19,19,0,TAITbid:19000,TAITUnscheduled:0,TAITPlanned:1000,TAITSettled:19000,1,M05E20,19,,,,,0,0,,0,,,,,,
4/15/2014 1:00:00,4/15/2014 2:00:00,4/15/2014 6:00:00,4/15/2014,6,TAITsched:19000,19,19,0,TAITbid:19000,TAITUnscheduled:0,TAITPlanned:1000,TAITSettled:19000,1,M05E20,19,,,,,0,0,,0,,,,,,
4/15/2014 2:00:00,4/15/2014 3:00:00,4/15/2014 7:00:00,4/15/2014,7,TAITsched:19000,19,19,0,TAITbid:19000,TAITUnscheduled:0,TAITPlanned:1000,TAITSettled:19000,1,M05E20,19,,,,,0,0,,0,,,,,,
4/15/2014 3:00:00,4/15/2014 4:00:00,4/15/2014 8:00:00,4/15/2014,8,TAITsched:19000,19,19,0,TAITbid:19000,TAITUnscheduled:0,TAITPlanned:1000,TAITSettled:19000,1,M05E20,19,,,,,0,0,,0,,,,,,
4/15/2014 4:00:00,4/15/2014 5:00:00,4/15/2014 9:00:00,4/15/2014,9,TAITsched:19000,19,19,0,TAITbid:19000,TAITUnscheduled:0,TAITPlanned:1000,TAITSettled:19000,1,M05E20,19,,,,,0,0,,0,,,,,,
4/15/2014 5:00:00,4/15/2014 6:00:00,4/15/2014 10:00:00,4/15/2014,10,TAITsched:19000,19,19,0,TAITbid:19000,TAITUnscheduled:0,TAITPlanned:1000,TAITSettled:19000,1,M05E20,19,,,,,0,0,,0,,,,,,
4/15/2014 6:00:00,4/15/2014 7:00:00,4/15/2014 11:00:00,4/15/2014,11,TAITsched:19000,19,19,0,TAITbid:19000,TAITUnscheduled:0,TAITPlanned:1000,TAITSettled:19000,1,M05E20,19,,,,,0,0,,0,,,,,,
4/15/2014 7:00:00,4/15/2014 8:00:00,4/15/2014 12:00:00,4/15/2014,12,TAITsched:19000,19,19,0,TAITbid:19000,TAITUnscheduled:0,TAITPlanned:1000,TAITSettled:19000,1,M05E20,19,,,,,0,0,,0,,,,,,
4/15/2014 8:00:00,4/15/2014 9:00:00,4/15/2014 13:00:00,4/15/2014,13,TAITsched:19000,19,19,0,TAITbid:19000,TAITUnscheduled:0,TAITPlanned:1000,TAITSettled:19000,1,M05E20,19,,,,,0,0,,0,,,,,,
4/15/2014 9:00:00,4/15/2014 10:00:00,4/15/2014 14:00:00,4/15/2014,14,TAITsched:19000,19,19,0,TAITbid:19000,TAITUnscheduled:0,TAITPlanned:1000,TAITSettled:19000,1,M05E20,19,,,,,0,0,,0,,,,,,
4/15/2014 10:00:00,4/15/2014 11:00:00,4/15/2014 15:00:00,4/15/2014,15,TAITsched:19000,19,19,0,TAITbid:19000,TAITUnscheduled:0,TAITPlanned:1000,TAITSettled:19000,1,M05E20,19,,,,,0,0,,0,,,,,,
4/15/2014 11:00:00,4/15/2014 12:00:00,4/15/2014 16:00:00,4/15/2014,16,TAITsched:19000,19,19,0,TAITbid:19000,TAITUnscheduled:0,TAITPlanned:1000,TAITSettled:19000,1,M05E20,19,,,,,0,0,,0,,,,,,
4/15/2014 12:00:00,4/15/2014 13:00:00,4/15/2014 17:00:00,4/15/2014,17,TAITsched:19000,19,19,0,TAITbid:19000,TAITUnscheduled:0,TAITPlanned:1000,TAITSettled:19000,1,M05E20,19,,,,,0,0,,0,,,,,,
4/15/2014 13:00:00,4/15/2014 14:00:00,4/15/2014 18:00:00,4/15/2014,18,TAITsched:19000,19,19,0,TAITbid:19000,TAITUnscheduled:0,TAITPlanned:1000,TAITSettled:19000,1,M05E20,19,,,,,0,0,,0,,,,,,
4/15/2014 14:00:00,4/15/2014 15:00:00,4/15/2014 19:00:00,4/15/2014,19,TAITsched:19000,19,19,0,TAITbid:19000,TAITUnscheduled:0,TAITPlanned:1000,TAITSettled:19000,1,M05E20,19,,,,,0,0,,0,,,,,,
4/15/2014 15:00:00,4/15/2014 16:00:00,4/15/2014 20:00:00,4/15/2014,20,TAITsched:19000,19,19,0,TAITbid:19000,TAITUnscheduled:0,TAITPlanned:1000,TAITSettled:19000,1,M05E20,19,,,,,0,0,,0,,,,,,
4/15/2014 16:00:00,4/15/2014 17:00:00,4/15/2014 21:00:00,4/15/2014,21,TAITsched:19000,19,19,0,TAITbid:19000,TAITUnscheduled:0,TAITPlanned:1000,TAITSettled:19000,1,M05E20,19,,,,,0,0,,0,,,,,,
4/15/2014 17:00:00,4/15/2014 18:00:00,4/15/2014 22:00:00,4/15/2014,22,TAITsched:19000,19,19,0,TAITbid:19000,TAITUnscheduled:0,TAITPlanned:1000,TAITSettled:19000,1,M05E20,19,,,,,0,0,,0,,,,,,
4/15/2014 18:00:00,4/15/2014 19:00:00,4/15/2014 23:00:00,4/15/2014,23,TAITsched:19000,19,19,0,TAITbid:19000,TAITUnscheduled:0,TAITPlanned:1000,TAITSettled:19000,1,M05E20,19,,,,,0,0,,0,,,,,,
4/15/2014 19:00:00,4/15/2014 20:00:00,4/16/2014 0:00:00,4/16/2014,0,TAITsched:19000,19,19,0,TAITbid:19000,TAITUnscheduled:0,TAITPlanned:1000,TAITSettled:19000,1,M05E20,19,,,,,0,0,,0,,,,,,
4/15/2014 20:00:00,4/15/2014 21:00:00,4/16/2014 1:00:00,4/16/2014,1,TAITsched:19000,19,19,0,TAITbid:19000,TAITUnscheduled:0,TAITPlanned:1000,TAITSettled:19000,1,M05E20,19,,,,,0,0,,0,,,,,,
4/15/2014 21:00:00,4/15/2014 22:00:00,4/16/2014 2:00:00,4/16/2014,2,TAITsched:19000,19,19,0,TAITbid:19000,TAITUnscheduled:0,TAITPlanned:1000,TAITSettled:19000,1,M05E20,19,,,,,0,0,,0,,,,,,
4/15/2014 22:00:00,4/15/2014 23:00:00,4/16/2014 3:00:00,4/16/2014,3,TAITsched:19000,19,19,0,TAITbid:19000,TAITUnscheduled:0,TAITPlanned:1000,TAITSettled:19000,1,M05E20,19,,,,,0,0,,0,,,,,,
4/15/2014 23:00:00,4/16/2014 0:00:00,4/16/2014 4:00:00,4/16/2014,4,TAITsched:19000,19,19,0,TAITbid:19000,TAITUnscheduled:0,TAITPlanned:1000,TAITSettled:19000,1,M05E20,19,,,,,0,0,,0,,,,,,
4/16/2014 0:00:00,4/16/2014 1:00:00,4/16/2014 5:00:00,4/16/2014,5,TAITsched:19000,19,19,0,TAITbid:19000,TAITUnscheduled:0,TAITPlanned:1000,TAITSettled:19000,1,M05E20,19,,,,,0,0,,0,,,,,,
4/16/2014 1:00:00,4/16/2014 2:00:00,4/16/2014 6:00:00,4/16/2014,6,TAITsched:19000,19,19,0,TAITbid:19000,TAITUnscheduled:0,TAITPlanned:1000,TAITSettled:19000,1,M05E20,19,,,,,0,0,,0,,,,,,
4/16/2014 2:00:00,4/16/2014 3:00:00,4/16/2014 7:00:00,4/16/2014,7,TAITsched:19000,19,19,`,TAITbid:19000,#VALUE!,TAITPlanned:1000,TAITSettled:19000,1,M05E20,19,,,,,0,0,,0,,,,,,
4/16/2014 3:00:00,4/16/2014 4:00:00,4/16/2014 8:00:00,4/16/2014,8,TAITsched:19000,19,19,0,TAITbid:19000,TAITUnscheduled:0,TAITPlanned:1000,TAITSettled:19000,1,M05E20,19,,,,,0,0,,0,,,,,,
4/16/2014 4:00:00,4/16/2014 5:00:00,4/16/2014 9:00:00,4/16/2014,9,TAITsched:19000,19,19,0,TAITbid:19000,TAITUnscheduled:0,TAITPlanned:1000,TAITSettled:19000,1,M05E20,19,,,,,0,0,,0,,,,,,
4/16/2014 5:00:00,4/16/2014 6:00:00,4/16/2014 10:00:00,4/16/2014,10,TAITsched:19000,19,19,0,TAITbid:19000,TAITUnscheduled:0,TAITPlanned:1000,TAITSettled:19000,1,M05E20,19,,,,,0,0,,0,,,,,,
4/16/2014 6:00:00,4/16/2014 7:00:00,4/16/2014 11:00:00,4/16/2014,11,TAITsched:19000,19,19,0,TAITbid:19000,TAITUnscheduled:0,TAITPlanned:1000,TAITSettled:19000,1,M05E20,19,,,,,0,0,,0,,,,,,
4/16/2014 7:00:00,4/16/2014 8:00:00,4/16/2014 12:00:00,4/16/2014,12,TAITsched:19000,19,19,0,TAITbid:19000,TAITUnscheduled:0,TAITPlanned:1000,TAITSettled:19000,1,M05E20,19,,,,,0,0,,0,,,,,,
4/16/2014 8:00:00,4/16/2014 9:00:00,4/16/2014 13:00:00,4/16/2014,13,TAITsched:19000,19,19,0,TAITbid:19000,TAITUnscheduled:0,TAITPlanned:1000,TAITSettled:19000,1,M05E20,19,,,,,0,0,,0,,,,,,
4/16/2014 9:00:00,4/16/2014 10:00:00,4/16/2014 14:00:00,4/16/2014,14,TAITsched:19000,19,19,0,TAITbid:19000,TAITUnscheduled:0,TAITPlanned:1000,TAITSettled:19000,1,M05E20,19,,,,,0,0,,0,,,,,,
4/16/2014 10:00:00,4/16/2014 11:00:00,4/16/2014 15:00:00,4/16/2014,15,TAITsched:19000,19,19,0,TAITbid:19000,TAITUnscheduled:0,TAITPlanned:1000,TAITSettled:19000,1,M05E20,19,,,,,0,0,,0,,,,,,
4/16/2014 11:00:00,4/16/2014 12:00:00,4/16/2014 16:00:00,4/16/2014,16,TAITsched:19000,19,19,0,TAITbid:19000,TAITUnscheduled:0,TAITPlanned:1000,TAITSettled:19000,1,M05E20,19,,,,,0,0,,0,,,,,,
4/16/2014 12:00:00,4/16/2014 13:00:00,4/16/2014 17:00:00,4/16/2014,17,TAITsched:19000,19,19,0,TAITbid:19000,TAITUnscheduled:0,TAITPlanned:1000,TAITSettled:19000,1,M05E20,19,,,,,0,0,,0,,,,,,
4/16/2014 13:00:00,4/16/2014 14:00:00,4/16/2014 18:00:00,4/16/2014,18,TAITsched:19000,19,19,0,TAITbid:19000,TAITUnscheduled:0,TAITPlanned:1000,TAITSettled:19000,1,M05E20,19,,,,,0,0,,0,,,,,,
4/16/2014 14:00:00,4/16/2014 15:00:00,4/16/2014 19:00:00,4/16/2014,19,TAITsched:19000,19,19,0,TAITbid:19000,TAITUnscheduled:0,TAITPlanned:1000,TAITSettled:19000,1,M05E20,19,,,,,0,0,,0,,,,,,
